rppdId	preferredName
ps03323	Pfeil, Christian Carl Ludwig Frh. ¬von¬
ps03324	Pfister, Bernhard
ps03326	Pfülf, Theo
ps03327	Philipp Pfalzgraf von Neuburg
ps03328	Philipp Kurfürst v.d. Pfalz, der Aufrichtige, Pfalzgraf
ps03329	Philipp Ludwig, Pfalzgraf von Simmern u. Neuburg
ps03331	Phloracq, Philipp
ps03335	Primenius
ps03337	Perminius
ps03340	Pistor, Heinrich
ps03343	Piwowarsky, Jutta
ps03344	PPlankenhorn, Annemarie
ps03347	Plathe, Manfred
ps03349	Plenger, Ernst
ps03351	Pöhlmann, Carl
ps03352	Cammin, Erik
ps03354	Poller, Oskar
ps03357	Poppe, Dagmar
ps03360	Postel-Linnenkohl, Lilo
ps03361	Posthius, Johann
ps03369	Primavesi, Johann Georg
ps03373	Probst, Josef
ps03379	Pufe, Hildegard
ps03383	Quaglio, Lorenz d. Ae
ps03384	Raab, Katja
ps03386	Rabus, Fritz
ps03391	Raka Weckerle, Michael
ps03394	Randoll, Philipp
ps03395	Rapodo Graf von Lobedenburg
ps03396	Rapp, Christiane Luise
ps03398	Raschig, Fritz
ps03400	Rasismus, Hans
ps03401	Rau, Karl
ps03403	Rauber, August
ps03404	Rebholz, Eduard
ps03406	Anselmus Rabiosus
ps03408	Rech, Ludwig
ps03409	Recknagel, Georg Friedrich
ps03411	Redwitz, Maximilian Heinrich Oscar ¬von¬
ps03414	Reffert, Hans
ps03415	Refflinghaus, Beate
ps03418	Reginbald II
ps03419	Reginger
ps03420	Regino v. Prüm
ps03423	Regneri, Liesel
ps03476	Rieß, Carl
ps03478	Rinck, Ute
ps03479	Ringloo, Adelheid
ps03482	Rinkenburger, Richard
ps03488	Ristenpart, Karl
ps03372	Probst, Hans
ps03374	Probst, Josef
ps03375	Probst, Rainer
ps03376	Pröger, Johannes
ps03378	Prüstel, Heinz
ps03380	Marsilius
ps03387	Radlow, Ingeborg
ps03389	Raimar, Josef A.
ps03390	Weckerle, Michael
ps03392	Rall, Friedrich
ps03393	Rammung, Matthias ¬von¬
ps03402	Rauber, Alfred
ps03427	Reiland, Ernst
ps03428	Korb, Regina
ps03429	Reimann, Albert (jun.)
ps03430	Reimann, Albert (sen.)
ps03431	Reimann, Ludwig
ps03434	Reinhard, Frhr. von Helmstädt
ps03436	Reinhard, Eugen
ps03437	Reinhard, Josef Martin
ps03440	Reiselt, Hermann
ps03441	Reismüller, Auguste
ps03442	Reiss, Heinz
ps03443	Reiß, Joh. F. W.
ps03444	Reiss, Martin
ps03445	Reiß, Otto
ps03450	Renno, Fritz
ps03458	Rheinwald, Julius-Karl-Louis
ps03469	Rieder-Klippel, Elfriede
ps03470	Riegel, Ernst August Emil
ps03471	Riehl, Günter
ps03525	Ronkenbach, Erich
ps03528	Roos, Gisela
ps03475	Ries, Volker
ps03477	Rinck, Monika
ps03480	Kirmse, G. A.
ps03481	Rink, Franz
ps03484	Riotte, Anna Franziska
ps03486	Risch, Amalie
ps03494	Rittersbach, Theodor
ps03495	Ritterspacher, Else
ps03497	Ritzhaupt, Adam
ps03498	Rock, Falk
ps03499	Rockenbach, Erich
ps03500	Roebel, Ludwig
ps03504	Rödiger, Ludwig
ps03511	Roemer, Philipp
ps03490	Ritter, Josef
ps03491	Ritter, Karl Albrecht ¬von¬
ps03492	Ritter, Karl
ps03493	Ritter, Thomas Pellegrino
ps03496	Ritzer, Helmuth
ps03503	Röder, Ernst
ps03505	Rödter, Heinrich
ps03506	Rödter, Gracchus
ps03507	Gracchus
ps03508	Roehm, Philipp
ps03509	Römer, Friedel
ps03513	Röser, Eric
ps03514	Roesler, Rudolf
ps03560	Rottmüller, Herberg
ps03561	Roux, Jakob Wilhelm Christian
ps03562	Roux, Johann Christian
ps03563	Roux, Karl
ps03564	Rubi, Johann Friedrich
ps03565	Ruby, Otto
ps03566	Rucht, Karel
ps03567	Rudolf I., Pfalzgraf
ps03568	Rudolf II., Pfalzgraf, Kurfürst
ps03569	Rübel, Rosemarie
ps03570	Rücklos, Heinrich
ps03571	Hutzmann
ps03572	Rüdiger, gen. Hutzmann
ps03573	Rüdiger, Andreas
ps03574	Max Paulsen
ps03575	Rüger, Maximilian
ps03576	Rühl, Philipp Jakob
ps03577	Rümpler, Helga / -
ps03578	Rischer
ps03579	Rüscher, Johann Jakob
ps03580	Rüttinger, Gerhard
ps03581	Ruhl, Elisa
ps03582	Ruhoff, Hans
ps03584	Ruland, Carl Friedrich
ps03585	Ruland, Johann Gerhard
ps03586	Ruland, Johannes
ps03589	Rumpf, Martha
ps03591	Rumpler, Helga
ps03592	Runck, Gerd
ps03594	Runge, Stefan
ps03595	Ronius
ps03596	Runge, Wilhelm
ps03598	Rupert von der Pfalz
ps03599	Rupp, August
ps03602	Ruprecht Pfalzgraf v. Zweibrücken-Veldenz-Lützelstein
ps03603	Ruprecht Pfalzgraf
ps03604	Ruprecht I., Kurfürst von der Pfalz
ps03605	Ruprecht III., Kurfürst von der Pfalz
ps03606	Ruprecht von der Pfalz, Deutscher Kaiser
ps03607	Ruprecht von Pfalz-Simmern
ps03609	Rust, Isaac
ps03614	Sabljic, Rajko
ps03615	Sachweh, Ulrich
ps03616	Tänzer, Gerda
ps03617	Sachweh-Tänzer, Gerda
ps03618	Sackmann, Franz
ps03619	Sahm, Rita
ps03621	Saint-André, Jean Bon Baron (Jeanbon)
ps03622	Salabert
ps03623	Freudenthal, Margarete
ps03624	Sallis-Freudenthal, Margarete
ps03625	Satoma
ps03626	Salzmann, Tomas
ps03627	Sand, Ulrich
ps03630	Sartorius
ps03631	Sartorius, Otto
ps03633	Sattel, Paul
ps03635	Sauer, Eugen
ps03636	Sauer, Heinr. Maria
ps03639	Saul, Heinrich
ps03642	Mayring-Gaab, Irma
ps03645	Wittgenstein, Friedrich Ludwig ¬von¬
ps03646	Sayn, Fridrich Ludwig ¬von¬
ps03648	Schaaff, Gustav
ps03649	Schad, Albert
ps03652	Schadaeus, Abraham
ps03654	Schadland, Johannes
ps03659	Schäfer, F. G.
ps03661	Schäfer, Joseph
ps03662	Schäfer, Oskar
ps03664	Schäfer, Wiegand
ps03665	Schätzlein, Christian
ps03668	Schandin, Paul
ps03670	Scharf, Ludwig
ps03671	Scharfenberg, Konrad ¬von¬
ps03672	Scharff, Willi
ps03675	Schattenmann, Karl Heinrich
ps03676	Schaub, Franz Seraph
ps03680	Schaurer, Adolf
ps03699	Scherer, Friedrich
ps03703	Scherr, Julius Andreas
ps03709	Roth, Ingeborg
ps03710	Schiele-Roth, Ingeborg
ps03711	Schifferdecker, Heinz
ps03712	Schiller, Johannes
ps03713	Schilling, Heinrich Andreas
ps03714	Schiltenwolf, Marcus
ps03716	Schimmelpenning, Jochen G.
ps03717	Schimper, Georg Wilhelm
ps03719	Sindelar, Václev
ps03906	Franz, Konstantin
ps03643	Sauter, Irma
ps03658	Schäfer, Anton
ps03663	Schäfer, Ulrich
ps03677	Schaub, Josef
ps03681	Schaurer, Klaus-Rainer
ps03682	Schechinger, Gerhard
ps03683	Scheel, Ursula
ps03684	Scheel, Werner
ps03688	Scheffer, Johann Baptist
ps03689	Scheibenhart, Ernst
ps03690	Scheibenhart, Peter
ps03691	Scheiblich, Lotte
ps03798	Schmolze, Carl Hermann
ps03815	Schneider, Karl Heinz
ps03820	Schneider, Otto
ps03823	Schneider, Rolf-René
ps03826	Wilhelm Michael
ps03827	Perhobstler
ps03828	Schneider, Wilhelm Michael
ps04046	Sommer, Oskar
ps04052	Spangel, Pallas
ps04058	Speyer, Günter / -
ps04059	Spies, Jakob
ps04079	Stahl, Philipp Ritter ¬von¬
ps04080	Stahlen, Fritz
ps04083	Talor, Gottfried
ps04091	Steier, Horst
ps04092	Steigelmann, Karl
ps04218	Tott, Klara
ps03696	SChellinger, Max ¬von¬
ps03697	Scheppler, Philipp Jakob
ps03698	Scherer, Carl Anton
ps03701	Scherer, Lieselotte
ps03702	Scherpf, Wolfgang
ps03705	Scheuermann, Gerold Karl
ps03708	Schiefer, Anton
ps03722	Schindelar-Böhm, Agnes
ps03731	Schleip, Johann Heinrich
ps03733	Schlesinger, Johann Adam
ps03734	Schlesinger, Johann Jakob
ps03735	Schley, Johann Thomas
ps03736	Schlicher, Daniel
ps03737	Schlicher, Walter
ps03738	Schlicht, Abel
ps03739	Schlichten, Johann Franz ¬von¬
ps03740	Schlichten, Jan Philips van der
ps03741	Schlick, Arnold
ps03743	Schlimmer, Gerhard
ps03744	Schlinck, Heinrich
ps03745	Schlosser, Benno K.
ps03750	Schmauß, Fridedrich Riitter ¬von¬
ps03754	Schmidt, Franz
ps03762	Schmidt, Philipp Christian
ps03768	Schmidt-Faber, Georg
ps03769	Heinike, Valy
ps03770	Schmidt-Heinike, Valy
ps03771	Schmidtmann, Johann Daniel
ps03773	Schmitt, Emilie
ps03776	Schmitt, Friedrich
ps03777	Schmitt, Georg Philip
ps03780	Schmitt, Konrad
ps03783	Schmitt, Michael
ps03785	Schmitt, Nikolaus
ps03786	Schmitt, Renate
ps03720	Schindelar, Wenzel
ps03721	Böhm, Agnes
ps03724	Schindler, Wilhelm Ludwig
ps03725	Schineller, Ludwig
ps03726	Schirmer, Aloys
ps03727	Schirmer, Christoph
ps03728	Schlegel, Wolfgang
ps03747	Schmalenberger, Otto
ps03748	Schmalfuß, Peter
ps03749	Schmlz, Johann Heinrich Christian
ps03753	Schmenger, Thomas
ps03755	Schmidt, Franz
ps03756	Schmidt, Hans
ps03757	Schmidt, Harald
ps03761	Schmidt, Ludwig
ps03763	Schmidt, Philipp Daniel
ps03765	Eberhard, Monica
ps03766	Schmidt-Eberhard, Monica
ps03772	Schmitt, Christiana Jiménez
ps03774	Schmitt, Eugen
ps03781	Schmitt, Kurt
ps03788	Schmitt, Werner
ps03790	Schmitt-Groß, Otto
ps03795	Schmitz-Epper, Joseph
ps03897	Bipontinus, Carl Heinrich
ps03899	Maybauer, Ulrich
ps03900	Schultz-Maybauer, Ulrich
ps03901	Schulz, W. D.
ps03902	Vobach, Jo
ps03792	Schmitt-Walter, Karl
ps03794	Epper, Joseph
ps03797	Schmolze, Carl Heinrich
ps03799	Schneckenburger, Elisabeth
ps03800	Schnei, Franz
ps03802	Schneickert, Theo
ps03803	Schneider, Alfons
ps03804	Schneider, Alfred
ps03806	Schneider, Erika
ps03808	Schneider, Georg
ps03809	Schneider, Gretel
ps03810	Schneider, Harald
ps03812	Schneider, Hermann
ps03813	Schneider, Hermann
ps03817	Schneider, Lothar Karl
ps03825	Schneider, Veronika
ps03975	Seitz, otto
ps03978	Sellinger, Josef
ps03979	Sellner, Josef
ps03982	Seltzer-Seidel, Hertha
ps03983	Semar, Sepp
ps03988	Serr, Johann Jakob
ps03990	Settelmeyer, Hermann J.
ps03991	Seuffert, Franz
ps03992	Seyb, Karl
ps03994	Seydel, Max
ps03998	Siben, Wilhelm
ps03999	Sick, Carl Christian
ps03829	Schneider-Baumbauer, Reinhold [Pseud.]
ps03830	Schoch, Johann
ps03831	Schöberl, Franz
ps03833	Schöffler, Moritz
ps03834	Schön, Hans
ps03835	Knauff, Hanni
ps03838	Schöndube, Otto
ps03839	Schöneberg, Egon Franz
ps03840	Schöneich, Horst
ps03841	Schöpfer, Franziska
ps03842	Schloo, Hans-Werner
ps03843	Schollenberger, Helmut
ps03844	Schäfer, Karin
ps03847	Schopmann, Johann Jakob
ps03848	Schopper, Jakob
ps03849	Schorr von Hasel, Jakob
ps03850	Schott, Hermann Simon
ps03852	Schowalter, Jakob Abraham
ps03856	Schraudolph, Johann Baptist
ps03859	Schreiber, Ulrich
ps03864	Schreiner, Werner
ps03865	Schröck, Jakob
ps03867	Schubart, Carl Ludwig
ps03868	Schuber, Nikolaus
ps03869	Schubert, Eva
ps03870	Schubert, Johannes
ps03871	Schubert, Sabine
ps03872	Schubert, Thomas
ps03873	Andres, Verena
ps03875	Blümling, Georg
ps03876	Schubert-Blümling, Georg
ps04222	Trap, Hans
ps03877	Schuberth, Josef
ps03878	Schuck, Kurt
ps03882	Schütz, Fred
ps03898	Schultz-Bipontinus, Carl Heinrich
ps03909	Schumacher, Theodor
ps03912	Schunck, Friedrich Daniel
ps03917	Schütt-Hennings, Annemarie
ps03921	Schwaab, John
ps03935	Schwarz, Wilhelm
ps03943	Schwedt, Ernst Henning
ps03951	Schwind, Daniel
ps03953	Disenberger, Karl
ps03955	Schworm, Willy
ps03960	Seekatz, Johann Ludwig
ps03961	Seel, Otto
ps03962	Seeling, Werner
ps03963	Seelmann, Johann Andreas
ps03965	Sehi, Meinrad
ps03968	Seiter, Johanna
ps03969	Seiter, Karl
ps03970	Seiter, Otto
ps03971	Seiter, Robert
ps03973	Seither, Klaus
ps03977	Seligmann, Moses
ps03980	Seltzer, Ernst Günther
ps03981	Seidel, Hertha
ps03985	Senkenberg, Karl
ps03987	Serini, Philipp Jakob
ps03989	Sessig, Robert
ps04001	Hummel, Lene
ps03880	Schüler, Friedrich
ps04101	Steinfeld, Karl-Heinz
ps04102	Steinhauer, Jutta
ps04173	Sulanke, Heinz-Leopold
ps04174	Süß, Theodor
ps04175	Sundahl, Chrétien Louis Philippe
ps04176	Sundahl, Jonas Erikson
ps04178	Svoboda, Caroline
ps04179	Svoboda, Alberta Maria Schwester
ps04180	Syfer, Hans
ps04190	Tettenborn, Wilhelm
ps04192	Theil, Fritz
ps04193	Theis, Kurt / -
ps04196	Theysohn, Friedr
ps04197	Thiebes, Bruno
ps04198	Thiel, Rudolf
ps04200	Thiele, Hans Günter
ps04201	Thiele, Herbert
ps04204	Thoma, Lucile
ps04205	Thomas, Claude
ps04206	Thomas, Liesel
ps04212	Thüringer-Reiss, Elisabeth
ps04214	Tischberger, Eduard
ps04220	Traitteur, Johann Andreas
ps04221	Trapp, Hanns
ps04226	Tremellius, Immanuel
ps04227	Trey, Kartharina
ps04228	Treu, Katharina
ps04229	Troeltsch, Hermann
ps04230	Tröß, Rudolf Karl
ps04232	Trübner, Alice
ps04234	Tschoepke, Ernst Theodor
ps04235	Türk, Erwin
ps04236	Ubhaus, Wendelin
ps04239	Ullmann, Heinrich
ps03883	Schüz, Christian Georg d.Ae
ps03885	Schuh, Kaarl
ps03886	Schuhmacher, Richard
ps03887	Schüler, Alfred
ps03888	Schuler, Karl Joseph
ps03889	Schuler, Maximilian
ps03890	Schulte, Wilhelm
ps04097	Stein, Marianne
ps04098	Bisson, Marianne
ps04099	Steiner, Heinrich
ps04100	Steiner, Helmut
ps04112	Stempel-Lebert, Margot
ps04113	Stengel, Carl Albert Freiherr ¬von¬
ps04115	Stengel, Stephan Freiherr ¬von¬
ps04119	Sterzing, Christian
ps04121	Stichter, Otto Hans
ps04123	Stieler, Philipp Jakob
ps04124	Stier, Karlheinz
ps04125	Stilling, Günther
ps04126	Stimm, Helmut
ps04127	Stober, Siegfried
ps04128	Stocké, Rainer F
ps04129	Stockinger, Georg Jakob
ps04130	Stöbener, Richard
ps04132	Söber, Franz
ps04133	Stoepel, Johann Heinrich
ps04134	Stösser, Ludwig
ps04135	Stoffel, Otto
ps04137	Stoll, Ute
ps04138	STorck, Johannes
ps04139	Stoye, Rudolf
ps03907	Schulze-Franz, Konstantin
ps03908	Schumacher, Karl
ps03910	Schumann, Heiner
ps03913	Schup, Otto
ps03914	Schuschu, Marcel
ps03916	Hennings, Annemarie
ps03918	Schwab, Fritz
ps03919	Schwaab, Fritz
ps03922	Schwaab, Tosca Martha
ps03924	Schwallo, Heinrich
ps03925	Schwalm, Hans-Dieter
ps03926	Schwamm, Hermann
ps03927	Schwanckhardt, Johann Melchior Conrad
ps03932	Schwarz, Edith Ingeborg
ps03933	Scharz, Robert
ps03934	Schwarz, Rudolf
ps03936	Erlburg, L. v.
ps03937	Schwarzenau, Maria v.
ps03938	Schwarzmann, Joseph
ps03939	Risch, Erica
ps03940	Schwarz-Risch, Erica
ps03941	Schwebel, Johannes
ps03942	Schweder, Stephan
ps03944	Schweier, Marion
ps03946	Schweizer, Franz
ps03947	Schweizer, Hans-Jürgen
ps03948	Schwenke, Heidrun
ps03950	Schweyer, Jeremias Karl
ps03952	Schwöbel, Otto
ps03959	Seefelder, Matthias
ps04007	Siebert, Wilhelm
ps04010	Siegried (II.) von Wolfsölden
ps04011	Siegfried III., Frhr. von Venningen
ps04020	Sigwin
ps04023	Simon, E. O. K.
ps04024	Simon, Peter
ps04025	Schnabel, Else
ps04026	Sinn, Else
ps04027	Sinsheimer, Hermann
ps04028	Sintzenich, Heinrich
ps04029	Sittel, Hedi
ps04030	Sitzenstuhl, Franz
ps04004	Siebein, Justus Heinrich ¬von¬
ps04006	Siebert, Heinz-Karl
ps04012	Siegfried, Cornelius
ps04013	Siegle, Gustav ¬von¬
ps04015	Sievert, Erika
ps04016	Sigefrid, Cornelius
ps04018	Sigibodo I.
ps04019	Sigibodo II., von Lichtenberg
ps04021	Silbernagel, Kunigunde
ps04022	Simmern, Richard ¬von¬
ps04032	Slowig, Helmut
ps04034	Smissen, Hinrich van der
ps04035	Smith, David (Allen)
ps04036	Smola, Emmerich
ps04039	Sohn, Alfons Eduard
ps04040	Sohn, Rosemarie
ps04042	Someren, Jan van
ps04043	Somers, Hans Walter Simon
ps04044	Somers, Harry W.
ps04048	Sona, Martin
ps04050	Sonnabend, Bruno
ps04051	Sophie, Kurfürstin von Hannover
ps04053	Spangenberg, Johann Justus
ps04054	Spanheim, Ezechiel
ps04055	Spatz, Hermann
ps04060	Spieß, Georg Friedrich
ps04062	Spindler, Ingrid
ps04063	Spindler, Matthias
ps04065	Spitzer, Eberhard
ps04066	Spitzer, Karl Philip
ps04067	Spitzer, Wolf
ps04068	Spitzer, Wolfram
ps04071	Spuhler, Ludwig
ps04072	Staab, Liesel
ps04074	Stadtmüller, Fidelis
ps04033	Smet, Henrik ¬de¬
ps04037	Sötern, Philipp Christoph ¬von¬
ps04070	Sprißler, Joseph
ps04095	Steimmig, Anne
ps04120	Stich, Philipp
ps04136	Stoll, Adolf
ps04141	Strasser, Dieter
ps04142	Strasser, Hermann
ps04144	Straus, Oskar Salomon
ps04319	Wagner, Irene
ps04321	Wahl, Fridrich Gerhard
ps04323	Wahrheit, Hans
ps04328	Walk, Adam
ps04329	Walpergen, Peter Friedrich ¬von¬
ps04374	Weiher, Anton
ps04375	Weil, Karl
ps04376	Weil, Otto
ps04378	Weiland, Gerd
ps04379	Weiler, Erich
ps04385	Weintz, J
ps04409	Wenz, Hermann
ps04410	Wenz, Otto
ps04412	Werbelow, Rolf
ps04413	Werle, Eugen
ps04414	Werner II. von Bolanden
ps04415	Werner von Themar, Adam
ps04418	Werner, Günther
ps04419	Werner, Günter
ps04420	Wernz, Else
ps04421	Schmitt, Friedrich W.
ps04075	Stahl, Hans-Peter
ps04076	Stahl, Johann Leonhard
ps04078	Stahl, Otto
ps04082	Stamer, Lorenz
ps04084	Stamer, Ludwig
ps04086	Stark, Paul
ps04104	Steinmetz, Thomas
ps04105	Steitz, Erwin
ps04106	Steitz, Fritz
ps04107	STella, Tillmann
ps04108	Stemler, Maria
ps04157	Strubel I., Jakob
ps04161	Strüdt, Johann Jacob
ps04162	Strüppler, Theodor
ps04277	Violet, Augustin
ps04280	Voegelin, Ernst
ps04281	Voelckel, Ernst
ps04282	Voelcker, Conrad
ps04284	Plewe, Ilse
ps04285	Voelcker-Plewe, Ilse
ps04288	Vogel-Trummer, Lore
ps04298	Voit, Richard Jakob Augsut ¬von¬
ps04301	Vollnhals, Rudolf
ps04302	Volz, Wilhelm
ps04303	Vonholt, Birgit
ps04304	Voos, Arthur
ps04306	Vorhauer, Ben
ps04308	Vorhauer, Michael
ps04311	Wack, Josef
ps04313	Waechter, Georg Christoph
ps04314	Waechter, Johann Georg
ps04315	Waffenschmidt, Karl
ps04322	Wahrheit, Andreas
ps04330	Walram, Graf von Veldenz
ps04333	Walthaner, Karl
ps04094	Steigner, Georg
ps04272	Vetter, Anneliese
ps04274	Viglius von Aytta
ps04275	Viktor, Georg
ps04276	Villingen, Dieter
ps04278	Virdung, Johann
ps04279	Voegli, Ernst
ps04283	Voelcker, Friedrich Valentin
ps04286	Vogel, Andreas
ps04287	Trummer, Lore
ps04289	Vogelgesang, Hugo
ps04290	Vogelmann, Johann Carl
ps04291	Vogelsang, Otto
ps04292	Vogelsberger, Sebastian
ps04295	Voidel, David
ps04296	Voigt, Lily
ps04299	Vollmar, Ruprecht
ps04300	Vollmer, Irma
ps04309	Voß, Monika
ps04310	Votteler, Jutta / -
ps04316	Wagner, Ritter Franz ¬von¬
ps04336	Wambsganß, Utta
ps04347	Weber, Friedrich Wilh
ps04349	Weber, Hans
ps04351	Weber, Johann Carl
ps04352	Weber, Joseph
ps04356	Weber, Roswitha
ps04358	Weber, Walburga
ps04359	Weber, Wilhelm
ps04362	Heubach, Gertrud
ps04363	Weber-Heubach, Gertrud
ps04364	Wegener, Wolfram M
ps04366	Wegener-Warsow, Lisa
ps04140	Strässer, Herbert
ps04145	Strauss, Bernhard
ps04146	Strauß, Emil
ps04147	König, Richard
ps04149	Strebel, Otto
ps04150	Streibert, Armin
ps04151	Streit, Hanfried
ps04154	Strigel, Lene
ps04155	Stromeyer, Christian
ps04156	Strubel, Eduard
ps04158	Strubel, Johann
ps04159	Strubel, Johann
ps04164	Stuecklen, Karl Wilhelm
ps04165	Stuhlfauth, Georg
ps04167	Stumm-Halberg, Karl Ferdinand Freiherr ¬von¬
ps04168	Stumpf, Alois
ps04169	Godramstein, Heinz
ps04170	Bellois, Claude
ps04172	Sütsch, Margarete
ps04181	Syfer, Lienhart
ps04183	Tabernamontanus, Theodor Jacob (Giacomo)
ps04184	Tannhäuser, Wolfhard
ps04185	Tascher, Johann Jakob
ps04186	Tatge, Willi
ps04187	Telsob, Theo
ps04188	Terrasse, Francois-Joseph
ps04191	Theeßen, Hildegard
ps04195	Theodor, Jakob
ps04202	Thies, Katharina
ps04209	Thomas, Nikolaus
ps04210	Thomeczek, Wolfgang
ps04211	Reiss, Elisabeth
ps04213	Thumm, Ludwig
ps04215	Todenhöfer, Jürgen Gerhard
ps04216	Töber, Georg
ps04217	Tornes, Dieter
ps04223	Trap, Yvonne
ps04224	Traut, Martha
ps04240	Ullmann, Ludwig
ps04242	Ulm, Friedrich
ps04244	Ulrich II
ps04248	Unverricht, Hans Georg
ps04250	Urschbach, Ludwig
ps04251	Ursinus, Zacharia (Baer)
ps04252	Usslaub, Friedrich Wilhelm
ps04253	Utech, Joachim
ps04254	Valerius, Kaspar
ps04255	Steinberg, Uli
ps04256	Valjavec-Steinberg, Uli
ps04257	Varga, Feri
ps04260	Veil, Theodor
ps04261	Velman, Philipp
ps04264	Venedey, Jakob
ps04266	Venningen, Eberhard Friedrich ¬von¬
ps04243	Ulrich I. von Dürrmenz (Düremenz)
ps04258	Vatter, Julika
ps04259	Vauban, Sebastian Prêtre ¬de¬
ps04265	Vener, Job
ps04267	Venningen, Florenz
ps04268	Verhas, Theodor
ps04269	Verhelst, Ägidius d.J
ps04682	Doerr, Johannes M.
ps04684	Drescher, Margit C. / -
ps04685	Dürr, Bernd
ps04687	Emde, Beate
ps04690	Fuchs, Ulrike Susan
ps04692	Gamber, Manuela
ps04334	Walther von Speyer
ps04335	Walter, Philipp Franz ¬von¬
ps04337	Wand, Theodor
ps04340	Warth, Oto
ps04341	Wassermann, Alfred
ps04342	Waterstradt, Ilse Marie
ps04343	Weber, A
ps04344	Weber, Alois
ps04353	Weber, Lotte
ps04357	Weber, Uwe
ps04365	Warsow, Lisa
ps04388	Weiss, Franz
ps04367	Wehr, Robert
ps04368	Wehrheim, Karl
ps04370	Weidenthaler, Manfred
ps04371	Weigel, Andrea
ps04372	Weiglein, Willy
ps04381	Weinheimer, Peter
ps04382	Weinkauf, Franz Ludwig
ps04383	Weinkauff, Hermann
ps04384	Weintz, Heinrich
ps04386	Weis, Hans
ps04387	Weis, Nikolaus ¬von¬
ps04389	Weiss, Georg Michael
ps04391	Weiss, Pantaleon
ps04392	Weißenbach, Valentin
ps04394	Wekel, Albert
ps04395	Welke, Peter
ps04396	Stahel, Anneliese
ps04397	Welker-Stahel, Anneliese
ps04399	Welsch, Theodor
ps04400	Weltz, Johann Bartholomäus
ps04401	Wendel, Alwin
ps04402	Wendel, Joseph Kardinal
ps04404	Wendel, Werner
ps04406	Wendling, Jean-Baptiste
ps04407	Wenner, Cuno
ps04408	Wenner, Friedrich
ps04416	Werner, Benno
ps04424	Wessa, Georg
ps04429	Wetzka, Birgit
ps04432	Weyerstall, Eugen
ps04433	Weygand, Hermann
ps04434	Weigandi, Hermann
ps04436	Weysser, Mathias
ps04438	Wickram, Georg
ps04423	Wesely, Hans
ps04426	Westrich, Klaus-Peter
ps04658	Anh, Hoang
ps04663	Baumann, Herbert
ps04672	Bräunling, Fred
ps04673	Brandeis, Heide
ps04428	Wetzler, Friedrich
ps04431	Weyerhäuser, Friedrich
ps04437	Wickart, Franz Joseph
ps04454	Wilde, August
ps04458	Wilhelm von Zweibrücken
ps04469	Willer, Jakob
ps04471	Willing, Johannes
ps04474	Wilms, Rudolf
ps04476	Wilwerth, Hubert
ps04485	Winter, Fritz
ps04486	Wintergerst, Alois
ps04488	Winz, Anette
ps04490	Wiß, Benedikt
ps04495	Wittmann, Johannes
ps04496	Wittmann, Ulla
ps04499	Wodin, Natascha
ps04500	Wölbing, Hans
ps04501	Woerner, Bertlinde
ps04505	Wohnhaas, Theodor
ps04507	Woitschach, Marcella
ps04508	Wolf, Brigitte
ps04512	Wolf, Friedel
ps04513	Wolf, Heidi
ps04516	Wolff, Johann
ps04517	Wolff, Johann Baptist Adolf
ps04518	Wolff, Karl August
ps04519	Wolffhügel, Kurt Wolfgang
ps04520	Wolfgang Pfalzgraf von Neuburg und Zweibrücken
ps04521	Wolfgang, Herzog von Zweibrücken
ps04522	Wolfgang Wilehlm von Pfalz-Neuburg, Grafa zu Veldenz u. Sponheim
ps04523	Wolfgarten, Hans
ps04524	Woll, Erna
ps04525	Woll, August
ps04601	Gensinger, Monika
ps04439	Wigram, Georg
ps04441	Wiedemann, Fritz
ps04442	Wiedemann, Karl
ps04443	Wiedemann, Kurt
ps04445	Wiegmann, Ursula Maria
ps04446	Wiemann, David
ps04447	Wien, Karl
ps04450	Wihr, Rudolf
ps04451	Wilcken, Hermann
ps04452	Wild, Franz
ps04453	Wildberger, Carl
ps04455	Wilde, Julius
ps04457	Wilding, Ludwig
ps04463	Wilkes, Albert
ps04464	Wilking, Franz
ps04465	Will, Franz Ritter ¬von¬
ps04467	Wille, Jacob Philipp
ps04468	Wille, Jean Georg
ps04470	Willich, Caesar Carl
ps04472	Willscheid, Hilarius
ps04475	Wilms, Susane
ps04478	Winter, Lenz
ps04481	Winicker, Hermann
ps04482	Winkelmann, Edgar
ps04491	Witte, Jan ¬de¬
ps04494	Wittinger, Robert
ps04498	Witzel, Heinrich
ps04502	Woerner, Willi
ps04503	Wöschler, Matthias
ps04528	Wollenweber, Louis August
ps04533	Worgull, Elmar B. W.
ps04536	Wrede, Karl Theodor Fürst ¬von¬
ps04548	Zacher, Joachim
ps04552	Zehfuß, Franz
ps04553	Zeilleis, Alfons
ps04556	Zenger, Johann Peter
ps04557	Zepf, Heidelinde
ps04558	Zettler, Ilse
ps04559	Zeuner, Georg Günther
ps04560	Zeuss, Johann Caspar
ps04562	Ziellenbach, Karl-Roland
ps04564	Zieske, Andreas-W
ps04568	Zimmer, Hans
ps04577	Zinn, Christian
ps04581	Zobel, Erika
ps04590	Zwick, Klaus
ps04597	Halama, Monika
ps04598	Knallinger, Heiner
ps04600	Kuhn, Horst
ps04602	Jäger, Ernst
ps04607	Kreuter, Josef-Heinrich
ps04612	Penot, Bernard Georg
ps04614	Pfeiffer, Peter H
ps04615	Oberberger, Josef
