gndIdentifier	thumbnail	id	url
118569767	https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20von%20La%20Roche%20-%20Georg%20Oswald%20May%201778.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20von%20La%20Roche%20-%20Georg%20Oswald%20May%201778.jpg	https://commons.wikimedia.org/wiki/File:Sophie%20von%20La%20Roche%20-%20Georg%20Oswald%20May%201778.jpg?uselang=de
116746912	https://commons.wikimedia.org/wiki/Special:FilePath/Amalie%20von%20Lasaulx.png?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Amalie%20von%20Lasaulx.png	https://commons.wikimedia.org/wiki/File:Amalie%20von%20Lasaulx.png?uselang=de
116002182	https://commons.wikimedia.org/wiki/Special:FilePath/Franz%20von%20Lassaulx%201.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Franz%20von%20Lassaulx%201.jpg	https://commons.wikimedia.org/wiki/File:Franz%20von%20Lassaulx%201.jpg?uselang=de
118726617	https://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20von%20Lasaulx.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20von%20Lasaulx.jpg	https://commons.wikimedia.org/wiki/File:Ernst%20von%20Lasaulx.jpg?uselang=de
123880645	https://commons.wikimedia.org/wiki/Special:FilePath/Bartholom%C3%A4us%20Latomus%20%281498-1570%29.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Bartholom%C3%A4us%20Latomus%20%281498-1570%29.jpg	https://commons.wikimedia.org/wiki/File:Bartholom%C3%A4us%20Latomus%20%281498-1570%29.jpg?uselang=de
118570129	https://commons.wikimedia.org/wiki/Special:FilePath/%28UAZ%29%20AB.1.0583%20Laue.tif?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/%28UAZ%29%20AB.1.0583%20Laue.tif	https://commons.wikimedia.org/wiki/File:%28UAZ%29%20AB.1.0583%20Laue.tif?uselang=de
1049258339	https://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Lehnen%20in%20seinem%20Atelier%2C%20%22Stillleben%20mit%20totem%20Fuchs%22%20malend%2C%20Wilhelm%20Camphausen%20in%20Schattenseiten%20der%20D%C3%BCsseldorfer%20Maler%2C%201845.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Lehnen%20in%20seinem%20Atelier%2C%20%22Stillleben%20mit%20totem%20Fuchs%22%20malend%2C%20Wilhelm%20Camphausen%20in%20Schattenseiten%20der%20D%C3%BCsseldorfer%20Maler%2C%201845.jpg	https://commons.wikimedia.org/wiki/File:Jacob%20Lehnen%20in%20seinem%20Atelier%2C%20%22Stillleben%20mit%20totem%20Fuchs%22%20malend%2C%20Wilhelm%20Camphausen%20in%20Schattenseiten%20der%20D%C3%BCsseldorfer%20Maler%2C%201845.jpg?uselang=de
118571559	https://commons.wikimedia.org/wiki/Special:FilePath/Lenne%20portrait.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Lenne%20portrait.jpg	https://commons.wikimedia.org/wiki/File:Lenne%20portrait.jpg?uselang=de
100442234	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Kaspar%20von%20der%20Leyen.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Kaspar%20von%20der%20Leyen.jpg	https://commons.wikimedia.org/wiki/File:Karl%20Kaspar%20von%20der%20Leyen.jpg?uselang=de
132590220	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20von%20der%20Leyen.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20von%20der%20Leyen.jpg	https://commons.wikimedia.org/wiki/File:Johann%20von%20der%20Leyen.jpg?uselang=de
131650610	https://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20de%20Lezay-Marn%C3%A9sia.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20de%20Lezay-Marn%C3%A9sia.jpg	https://commons.wikimedia.org/wiki/File:Adrien%20de%20Lezay-Marn%C3%A9sia.jpg?uselang=de
118728245	https://commons.wikimedia.org/wiki/Special:FilePath/Rochus%20von%20Liliencron.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Rochus%20von%20Liliencron.jpg	https://commons.wikimedia.org/wiki/File:Rochus%20von%20Liliencron.jpg?uselang=de
119133911	https://commons.wikimedia.org/wiki/Special:FilePath/Lindpaintner%20Litho.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Lindpaintner%20Litho.jpg	https://commons.wikimedia.org/wiki/File:Lindpaintner%20Litho.jpg?uselang=de
124623921	https://commons.wikimedia.org/wiki/Special:FilePath/Grabtondo%20Theo%20Mackeben.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Grabtondo%20Theo%20Mackeben.jpg	https://commons.wikimedia.org/wiki/File:Grabtondo%20Theo%20Mackeben.jpg?uselang=de
120130505	https://commons.wikimedia.org/wiki/Special:FilePath/Kabarettist%20J%C3%BCrgen%20von%20Manger%20%28Kiel%2032.126%29.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Kabarettist%20J%C3%BCrgen%20von%20Manger%20%28Kiel%2032.126%29.jpg	https://commons.wikimedia.org/wiki/File:Kabarettist%20J%C3%BCrgen%20von%20Manger%20%28Kiel%2032.126%29.jpg?uselang=de
121380998	https://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20S%C3%A9verin%20Marceau-Desgraviers.png?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20S%C3%A9verin%20Marceau-Desgraviers.png	https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois%20S%C3%A9verin%20Marceau-Desgraviers.png?uselang=de
118583964	https://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9ment%20Moreau%20%281979%29%20by%20Erling%20Mandelmann%20-%202.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9ment%20Moreau%20%281979%29%20by%20Erling%20Mandelmann%20-%202.jpg	https://commons.wikimedia.org/wiki/File:Cl%C3%A9ment%20Moreau%20%281979%29%20by%20Erling%20Mandelmann%20-%202.jpg?uselang=de
116955066	https://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Georg%20Karl%20von%20Metternich-Winneburg-Beilstein%20c%201799.png?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Georg%20Karl%20von%20Metternich-Winneburg-Beilstein%20c%201799.png	https://commons.wikimedia.org/wiki/File:Franz%20Georg%20Karl%20von%20Metternich-Winneburg-Beilstein%20c%201799.png?uselang=de
118581465	https://commons.wikimedia.org/wiki/Special:FilePath/Klemens%20von%20Metternich%20by%20Lawrence.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Klemens%20von%20Metternich%20by%20Lawrence.jpg	https://commons.wikimedia.org/wiki/File:Klemens%20von%20Metternich%20by%20Lawrence.jpg?uselang=de
104224266	https://commons.wikimedia.org/wiki/Special:FilePath/Lothar%20von%20Metternich.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Lothar%20von%20Metternich.jpg	https://commons.wikimedia.org/wiki/File:Lothar%20von%20Metternich.jpg?uselang=de
1051179645	https://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Meyer-Hentschel%201979.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Meyer-Hentschel%201979.jpg	https://commons.wikimedia.org/wiki/File:Gerhard%20Meyer-Hentschel%201979.jpg?uselang=de
119244055	https://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Meyerheim.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Meyerheim.jpg	https://commons.wikimedia.org/wiki/File:Paul%20Meyerheim.jpg?uselang=de
118784455	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Friedrich%20Mohr.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Friedrich%20Mohr.jpg	https://commons.wikimedia.org/wiki/File:Karl%20Friedrich%20Mohr.jpg?uselang=de
117587141	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Joseph%20Molitor%2C%20Selbstbildnis%201877.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Joseph%20Molitor%2C%20Selbstbildnis%201877.jpg	https://commons.wikimedia.org/wiki/File:Peter%20Joseph%20Molitor%2C%20Selbstbildnis%201877.jpg?uselang=de
118583387	https://commons.wikimedia.org/wiki/Special:FilePath/Helmuth%20Karl%20Bernhard%20von%20Moltke.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Helmuth%20Karl%20Bernhard%20von%20Moltke.jpg	https://commons.wikimedia.org/wiki/File:Helmuth%20Karl%20Bernhard%20von%20Moltke.jpg?uselang=de
123312051	https://commons.wikimedia.org/wiki/Special:FilePath/Joh.Georg.Mueller.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Joh.Georg.Mueller.jpg	https://commons.wikimedia.org/wiki/File:Joh.Georg.Mueller.jpg?uselang=de
118585525	https://commons.wikimedia.org/wiki/Special:FilePath/Image-GabrieleMuenter.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Image-GabrieleMuenter.jpg	https://commons.wikimedia.org/wiki/File:Image-GabrieleMuenter.jpg?uselang=de
118587269	https://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Neumann%20W%C3%BCrzburg%20Mainfr%C3%A4nkisches%20Museum%20Marienberg.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Neumann%20W%C3%BCrzburg%20Mainfr%C3%A4nkisches%20Museum%20Marienberg.jpg	https://commons.wikimedia.org/wiki/File:Balthasar%20Neumann%20W%C3%BCrzburg%20Mainfr%C3%A4nkisches%20Museum%20Marienberg.jpg?uselang=de
11871239X	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Hugo%20von%20Orsbeck%20%28Mittelrhein-Museum%29.JPG?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Hugo%20von%20Orsbeck%20%28Mittelrhein-Museum%29.JPG	https://commons.wikimedia.org/wiki/File:Johann%20Hugo%20von%20Orsbeck%20%28Mittelrhein-Museum%29.JPG?uselang=de
142835706	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20J%20Osterhaus.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20J%20Osterhaus.jpg	https://commons.wikimedia.org/wiki/File:Peter%20J%20Osterhaus.jpg?uselang=de
117191493	https://commons.wikimedia.org/wiki/Special:FilePath/Kurt%20Overhoff.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Kurt%20Overhoff.jpg	https://commons.wikimedia.org/wiki/File:Kurt%20Overhoff.jpg?uselang=de
118592807	https://commons.wikimedia.org/wiki/Special:FilePath/Nicola%20Perscheid%20-%20Selbstbildnis%20um%201910.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Nicola%20Perscheid%20-%20Selbstbildnis%20um%201910.jpg	https://commons.wikimedia.org/wiki/File:Nicola%20Perscheid%20-%20Selbstbildnis%20um%201910.jpg?uselang=de
116265450	https://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Pommer%20Esche.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Pommer%20Esche.jpg	https://commons.wikimedia.org/wiki/File:Adolf%20Pommer%20Esche.jpg?uselang=de
134000447	https://commons.wikimedia.org/wiki/Special:FilePath/Ko%20Raitz.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Ko%20Raitz.jpg	https://commons.wikimedia.org/wiki/File:Ko%20Raitz.jpg?uselang=de
11749187X	https://commons.wikimedia.org/wiki/Special:FilePath/K%C3%BCppers%20vom%20Rath%20Bonn.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/K%C3%BCppers%20vom%20Rath%20Bonn.jpg	https://commons.wikimedia.org/wiki/File:K%C3%BCppers%20vom%20Rath%20Bonn.jpg?uselang=de
118743953	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Reichensperger.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Reichensperger.jpg	https://commons.wikimedia.org/wiki/File:Peter%20Reichensperger.jpg?uselang=de
116521449	https://commons.wikimedia.org/wiki/Special:FilePath/Johann-Heinrich-Richter.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann-Heinrich-Richter.jpg	https://commons.wikimedia.org/wiki/File:Johann-Heinrich-Richter.jpg?uselang=de
118791117	https://commons.wikimedia.org/wiki/Special:FilePath/Count%20Albrecht%20von%20Roon%20circa%201870.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Count%20Albrecht%20von%20Roon%20circa%201870.jpg	https://commons.wikimedia.org/wiki/File:Count%20Albrecht%20von%20Roon%20circa%201870.jpg?uselang=de
10310156X	https://commons.wikimedia.org/wiki/Special:FilePath/Epitaph%20des%20Heinrich%20von%20R%C3%BCbenach%20im%20Rathaus%20Koblenz.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Epitaph%20des%20Heinrich%20von%20R%C3%BCbenach%20im%20Rathaus%20Koblenz.jpg	https://commons.wikimedia.org/wiki/File:Epitaph%20des%20Heinrich%20von%20R%C3%BCbenach%20im%20Rathaus%20Koblenz.jpg?uselang=de
116712929	https://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Saal%20Selbstbildnis%201858.JPG?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Saal%20Selbstbildnis%201858.JPG	https://commons.wikimedia.org/wiki/File:Georg%20Saal%20Selbstbildnis%201858.JPG?uselang=de
116742569	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20August%20Sack.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20August%20Sack.jpg	https://commons.wikimedia.org/wiki/File:Johann%20August%20Sack.jpg?uselang=de
129025739	https://commons.wikimedia.org/wiki/Special:FilePath/Saint-Priest%20E%20F.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Saint-Priest%20E%20F.jpg	https://commons.wikimedia.org/wiki/File:Saint-Priest%20E%20F.jpg?uselang=de
118911414	https://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Schaafhausen.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Schaafhausen.jpg	https://commons.wikimedia.org/wiki/File:Hermann%20Schaafhausen.jpg?uselang=de
104119594	https://commons.wikimedia.org/wiki/Special:FilePath/37%20Johann%20II.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/37%20Johann%20II.jpg	https://commons.wikimedia.org/wiki/File:37%20Johann%20II.jpg?uselang=de
118754599	https://commons.wikimedia.org/wiki/Special:FilePath/Schenkendorf%20stahlstich.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Schenkendorf%20stahlstich.jpg	https://commons.wikimedia.org/wiki/File:Schenkendorf%20stahlstich.jpg?uselang=de
130176168	https://commons.wikimedia.org/wiki/Special:FilePath/Rudi%20Scheuermann.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Rudi%20Scheuermann.jpg	https://commons.wikimedia.org/wiki/File:Rudi%20Scheuermann.jpg?uselang=de
140072659	https://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Schniewind.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Schniewind.jpg	https://commons.wikimedia.org/wiki/File:Otto%20Schniewind.jpg?uselang=de
116867612	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20von%20Sch%C3%B6nenberg%2C%20Stich%201.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20von%20Sch%C3%B6nenberg%2C%20Stich%201.jpg	https://commons.wikimedia.org/wiki/File:Johann%20von%20Sch%C3%B6nenberg%2C%20Stich%201.jpg?uselang=de
118998285	https://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Anton%20Settegast%20-%20Self-portrait%2C%201839.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Anton%20Settegast%20-%20Self-portrait%2C%201839.jpg	https://commons.wikimedia.org/wiki/File:Joseph%20Anton%20Settegast%20-%20Self-portrait%2C%201839.jpg?uselang=de
118797999	https://commons.wikimedia.org/wiki/Special:FilePath/Henriette%20Sontag%20in%20her%20Donna%20Anna%20costume%201831%2C%20painting%20of%20Paul%20Delaroche.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Henriette%20Sontag%20in%20her%20Donna%20Anna%20costume%201831%2C%20painting%20of%20Paul%20Delaroche.jpg	https://commons.wikimedia.org/wiki/File:Henriette%20Sontag%20in%20her%20Donna%20Anna%20costume%201831%2C%20painting%20of%20Paul%20Delaroche.jpg?uselang=de
118856170	https://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Stegemann.jpeg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Stegemann.jpeg	https://commons.wikimedia.org/wiki/File:Hermann%20Stegemann.jpeg?uselang=de
11861875X	https://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20von%20stosch.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20von%20stosch.jpg	https://commons.wikimedia.org/wiki/File:Albrecht%20von%20stosch.jpg?uselang=de
117306452	https://commons.wikimedia.org/wiki/Special:FilePath/Stramberg.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Stramberg.jpg	https://commons.wikimedia.org/wiki/File:Stramberg.jpg?uselang=de
113666160	https://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20vom%20See%201870%20Fritz%20Kriehuber.png?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20vom%20See%201870%20Fritz%20Kriehuber.png	https://commons.wikimedia.org/wiki/File:Gustav%20vom%20See%201870%20Fritz%20Kriehuber.png?uselang=de
117336351	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Adolf%20Freiherr%20vonThielmann%20%28cropped%29.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Adolf%20Freiherr%20vonThielmann%20%28cropped%29.jpg	https://commons.wikimedia.org/wiki/File:Johann%20Adolf%20Freiherr%20vonThielmann%20%28cropped%29.jpg?uselang=de
11880278X	https://commons.wikimedia.org/wiki/Special:FilePath/Admiraal%20Adolf%20von%20Trotha.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Admiraal%20Adolf%20von%20Trotha.jpg	https://commons.wikimedia.org/wiki/File:Admiraal%20Adolf%20von%20Trotha.jpg?uselang=de
1027554903	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-F054632-0021%2C%20Ludwigshafen%2C%20CDU-Bundesparteitag.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-F054632-0021%2C%20Ludwigshafen%2C%20CDU-Bundesparteitag.jpg	https://commons.wikimedia.org/wiki/File:Bundesarchiv%20B%20145%20Bild-F054632-0021%2C%20Ludwigshafen%2C%20CDU-Bundesparteitag.jpg?uselang=de
118712403	https://commons.wikimedia.org/wiki/Special:FilePath/Kurf%C3%BCrst%20Johann%20Philipp.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Kurf%C3%BCrst%20Johann%20Philipp.jpg	https://commons.wikimedia.org/wiki/File:Kurf%C3%BCrst%20Johann%20Philipp.jpg?uselang=de
129280909	https://commons.wikimedia.org/wiki/Special:FilePath/KAS-Weber%2C%20Karl-Bild-2203-1.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/KAS-Weber%2C%20Karl-Bild-2203-1.jpg	https://commons.wikimedia.org/wiki/File:KAS-Weber%2C%20Karl-Bild-2203-1.jpg?uselang=de
117209376	https://commons.wikimedia.org/wiki/Special:FilePath/Wegeler%20Franz%20Gerhard.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Wegeler%20Franz%20Gerhard.jpg	https://commons.wikimedia.org/wiki/File:Wegeler%20Franz%20Gerhard.jpg?uselang=de
119038676	https://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Wegeler%20%28Allers%2C%201893%29.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Wegeler%20%28Allers%2C%201893%29.jpg	https://commons.wikimedia.org/wiki/File:Julius%20Wegeler%20%28Allers%2C%201893%29.jpg?uselang=de
115571736	https://commons.wikimedia.org/wiki/Special:FilePath/Werner%20Weidenfeld%2C%202011%20%28cropped%29.JPG?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Werner%20Weidenfeld%2C%202011%20%28cropped%29.JPG	https://commons.wikimedia.org/wiki/File:Werner%20Weidenfeld%2C%202011%20%28cropped%29.JPG?uselang=de
116986077	https://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Zick%20%28Reclam%29.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Zick%20%28Reclam%29.jpg	https://commons.wikimedia.org/wiki/File:Alexander%20Zick%20%28Reclam%29.jpg?uselang=de
118636677	https://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20by%20Januarius%20Zick%2C%20c.%201757%20-%20Mainfr%C3%A4nkisches%20Museum%20-%20W%C3%BCrzburg%2C%20Germany%20-%20DSC04628.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20by%20Januarius%20Zick%2C%20c.%201757%20-%20Mainfr%C3%A4nkisches%20Museum%20-%20W%C3%BCrzburg%2C%20Germany%20-%20DSC04628.jpg	https://commons.wikimedia.org/wiki/File:Self%20portrait%20by%20Januarius%20Zick%2C%20c.%201757%20-%20Mainfr%C3%A4nkisches%20Museum%20-%20W%C3%BCrzburg%2C%20Germany%20-%20DSC04628.jpg?uselang=de
119107996	https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20the%20artist%2C%20follower%20of%20Johann%20Zoffany.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20the%20artist%2C%20follower%20of%20Johann%20Zoffany.jpg	https://commons.wikimedia.org/wiki/File:Portrait%20of%20the%20artist%2C%20follower%20of%20Johann%20Zoffany.jpg?uselang=de
1051181399	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Peter%20Werner%20um%201860.png?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Peter%20Werner%20um%201860.png	https://commons.wikimedia.org/wiki/File:Johann%20Peter%20Werner%20um%201860.png?uselang=de
1051181720	https://commons.wikimedia.org/wiki/Special:FilePath/Geheimrat%20Eduard%20M%C3%BCller.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Geheimrat%20Eduard%20M%C3%BCller.jpg	https://commons.wikimedia.org/wiki/File:Geheimrat%20Eduard%20M%C3%BCller.jpg?uselang=de
117474029	https://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Seligmann.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Seligmann.jpg	https://commons.wikimedia.org/wiki/File:Gustav%20Seligmann.jpg?uselang=de
1051182123	https://commons.wikimedia.org/wiki/Special:FilePath/Josef%20Ackermann%20testifying%20in%20the%20Pohl%20Trial.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Josef%20Ackermann%20testifying%20in%20the%20Pohl%20Trial.jpg	https://commons.wikimedia.org/wiki/File:Josef%20Ackermann%20testifying%20in%20the%20Pohl%20Trial.jpg?uselang=de
119209519	https://commons.wikimedia.org/wiki/Special:FilePath/Josef%20B%C3%BCrckel.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Josef%20B%C3%BCrckel.jpg	https://commons.wikimedia.org/wiki/File:Josef%20B%C3%BCrckel.jpg?uselang=de
130410764	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Carius.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Carius.jpg	https://commons.wikimedia.org/wiki/File:Karl%20Carius.jpg?uselang=de
119253801	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20146-1974-160-13A%2C%20Theodor%20Eicke.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20146-1974-160-13A%2C%20Theodor%20Eicke.jpg	https://commons.wikimedia.org/wiki/File:Bundesarchiv%20Bild%20146-1974-160-13A%2C%20Theodor%20Eicke.jpg?uselang=de
12695173X	https://commons.wikimedia.org/wiki/Special:FilePath/Armoiries%20d%27Eltz%20de%20Rubenach.svg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Armoiries%20d%27Eltz%20de%20Rubenach.svg	https://commons.wikimedia.org/wiki/File:Armoiries%20d%27Eltz%20de%20Rubenach.svg?uselang=de
129845736	https://commons.wikimedia.org/wiki/Special:FilePath/He%C3%9FFritz.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/He%C3%9FFritz.jpg	https://commons.wikimedia.org/wiki/File:He%C3%9FFritz.jpg?uselang=de
119357836	https://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Hildebrandt.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Hildebrandt.jpg	https://commons.wikimedia.org/wiki/File:Richard%20Hildebrandt.jpg?uselang=de
124752632	https://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Leyser.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Leyser.jpg	https://commons.wikimedia.org/wiki/File:Ernst%20Leyser.jpg?uselang=de
136123910	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-2006-1009-501%2C%20Dr.%20Kurt%20Mayer%20-Leiter%20der%20Dienststelle%20f%C3%BCr%20Sippenforschung.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-2006-1009-501%2C%20Dr.%20Kurt%20Mayer%20-Leiter%20der%20Dienststelle%20f%C3%BCr%20Sippenforschung.jpg	https://commons.wikimedia.org/wiki/File:Bundesarchiv%20Bild%20183-2006-1009-501%2C%20Dr.%20Kurt%20Mayer%20-Leiter%20der%20Dienststelle%20f%C3%BCr%20Sippenforschung.jpg?uselang=de
130556556	https://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Plankensteiner%201938.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Plankensteiner%201938.jpg	https://commons.wikimedia.org/wiki/File:Anton%20Plankensteiner%201938.jpg?uselang=de
1051185432	https://commons.wikimedia.org/wiki/Special:FilePath/No-nb%20digifoto%2020170925%2000019%20NB%20HS%20P%2000096%20Reichskommissariat%20Norwegen%2C%20General%20der%20Polizei%20Rediess%20%28Henriksen%20%26%20Steen%2C%201941%20-%20Nasjonalbiblioteket%2C%20Oslo%29%20cropped.jpg?width=270	https://commons.wikimedia.org/wiki/Special:FilePath/No-nb%20digifoto%2020170925%2000019%20NB%20HS%20P%2000096%20Reichskommissariat%20Norwegen%2C%20General%20der%20Polizei%20Rediess%20%28Henriksen%20%26%20Steen%2C%201941%20-%20Nasjonalbiblioteket%2C%20Oslo%29%20cropped.jpg	https://commons.wikimedia.org/wiki/File:No-nb%20digifoto%2020170925%2000019%20NB%20HS%20P%2000096%20Reichskommissariat%20Norwegen%2C%20General%20der%20Polizei%20Rediess%20%28Henriksen%20%26%20Steen%2C%201941%20-%20Nasjonalbiblioteket%2C%20Oslo%29%20cropped.jpg?uselang=de
