rppdId	preferredName	rppdUri
ps02224	Hitzfeld, Mathilde	https://rppd.lobid.org/ps02224
ps02230	Hodapp, Carl Josef	https://rppd.lobid.org/ps02230
ps02231	Höbel, Roland	https://rppd.lobid.org/ps02231
ps02235	Hoffmann, Karl	https://rppd.lobid.org/ps02235
ps02236	Hoffmann, Luise Dorothea	https://rppd.lobid.org/ps02236
ps02237	Hoffmann, Ludwig	https://rppd.lobid.org/ps02237
ps02238	Hoffmann, Philipp	https://rppd.lobid.org/ps02238
ps02240	Hoffmann, Walter	https://rppd.lobid.org/ps02240
ps02241	Eder, Dorothea	https://rppd.lobid.org/ps02241
ps02242	Hoffmann-Eder, Dorothea	https://rppd.lobid.org/ps02242
ps02243	Monnerjahn, Brunhild	https://rppd.lobid.org/ps02243
ps02244	Hoffmann-Monnerjahn, Brunhild	https://rppd.lobid.org/ps02244
ps02248	Hohermuth von Speyer, Georg	https://rppd.lobid.org/ps02248
ps02249	Holder, Heinrich	https://rppd.lobid.org/ps02249
ps02251	Hollensteiner, Karl	https://rppd.lobid.org/ps02251
ps02254	Hilz, Werner	https://rppd.lobid.org/ps02254
ps02255	Holzmüllder, Josef	https://rppd.lobid.org/ps02255
ps02256	Hook, Rolf	https://rppd.lobid.org/ps02256
ps02257	Hoop, Wolfgang	https://rppd.lobid.org/ps02257
ps02258	Horlemann, Angela	https://rppd.lobid.org/ps02258
ps02259	Hornbach, Jakob	https://rppd.lobid.org/ps02259
ps02260	Hornbach, Jakob	https://rppd.lobid.org/ps02260
ps02261	Horsch, Reinhard	https://rppd.lobid.org/ps02261
ps02262	Hruschka, Guido	https://rppd.lobid.org/ps02262
ps02263	Meder, Siglinde	https://rppd.lobid.org/ps02263
ps02264	Hruschka-Meder, Siglinde	https://rppd.lobid.org/ps02264
ps02269	Huber, Liebgard	https://rppd.lobid.org/ps02269
ps02270	Hudlett, Max	https://rppd.lobid.org/ps02270
ps02272	Hüther, Matthias	https://rppd.lobid.org/ps02272
ps02274	Hüther-Popowa, Tatjana	https://rppd.lobid.org/ps02274
ps02275	Hufnagel, Sigrid	https://rppd.lobid.org/ps02275
ps02276	Huhn, Heinrich	https://rppd.lobid.org/ps02276
ps02277	Hulderich	https://rppd.lobid.org/ps02277
ps02278	Hundefänger, Karl Rudi domidean	https://rppd.lobid.org/ps02278
ps02281	Hussong, Karl	https://rppd.lobid.org/ps02281
ps02282	Hust, Gerhard	https://rppd.lobid.org/ps02282
ps02283	Hust, Karl Martin	https://rppd.lobid.org/ps02283
ps02284	Imig, Jakob	https://rppd.lobid.org/ps02284
ps02285	Eicken, Paul	https://rppd.lobid.org/ps02285
ps02287	Jacob, Ludwig	https://rppd.lobid.org/ps02287
ps02288	Jacob, Manfred	https://rppd.lobid.org/ps02288
ps02289	Croissant, Hedwig	https://rppd.lobid.org/ps02289
ps02290	Jacob-Croissant, Hedwig	https://rppd.lobid.org/ps02290
ps02291	Jacobus de Spira	https://rppd.lobid.org/ps02291
ps02295	Jäger, Karl August	https://rppd.lobid.org/ps02295
ps02296	Jäger, Richard	https://rppd.lobid.org/ps02296
ps02297	Jäger, Walter	https://rppd.lobid.org/ps02297
ps02298	Jakob, Manfred	https://rppd.lobid.org/ps02298
ps02299	Jancke, Oldwig	https://rppd.lobid.org/ps02299
ps02300	Janischowski, Charlotte	https://rppd.lobid.org/ps02300
ps02301	Jansen, Peter	https://rppd.lobid.org/ps02301
ps02302	Janson, Jürgen	https://rppd.lobid.org/ps02302
ps02303	Jelacic, Johann	https://rppd.lobid.org/ps02303
ps02304	Jeschke, Hans	https://rppd.lobid.org/ps02304
ps02305	Jesse (Nemetense)	https://rppd.lobid.org/ps02305
ps02306	Ihm, Ludwig	https://rppd.lobid.org/ps02306
ps02307	Immerheiser, Karl	https://rppd.lobid.org/ps02307
ps02308	Imschweiler, Wilhelm	https://rppd.lobid.org/ps02308
ps02309	Jobmann, Charles	https://rppd.lobid.org/ps02309
ps02310	Jöckle, Trudl	https://rppd.lobid.org/ps02310
ps02313	Johann von Morsheim	https://rppd.lobid.org/ps02313
ps02314	Johann Casimir, Pfalzgraf von Lautern	https://rppd.lobid.org/ps02314
ps02316	Johann von Zweibrücken, Pfalzgraf	https://rppd.lobid.org/ps02316
ps02317	Johannes I., Frhr. von Hoheneck zu Eutzenberg	https://rppd.lobid.org/ps02317
ps02318	Johannes I., Graf im Kraichgau	https://rppd.lobid.org/ps02318
ps02319	Johann von Speyer	https://rppd.lobid.org/ps02319
ps02320	Johannes de Spira	https://rppd.lobid.org/ps02320
ps02321	John, Walter	https://rppd.lobid.org/ps02321
ps02322	Jorio, Francesco	https://rppd.lobid.org/ps02322
ps02323	Joven, Amo	https://rppd.lobid.org/ps02323
ps02324	Ittel, Sigrid	https://rppd.lobid.org/ps02324
ps02325	Judah der Fromme	https://rppd.lobid.org/ps02325
ps02326	Juda der Fromme	https://rppd.lobid.org/ps02326
ps02327	Judensint, Hans	https://rppd.lobid.org/ps02327
ps02328	Julien, Franz	https://rppd.lobid.org/ps02328
ps02330	Jung, Lina	https://rppd.lobid.org/ps02330
ps02331	Jung, Walter	https://rppd.lobid.org/ps02331
ps02332	Jung, Wolfgang	https://rppd.lobid.org/ps02332
ps02334	Justinger, Kurt	https://rppd.lobid.org/ps02334
ps02335	Izi, Silvia	https://rppd.lobid.org/ps02335
ps02337	Kämmerer, Fritz	https://rppd.lobid.org/ps02337
ps02338	Kämmerer, Hugo	https://rppd.lobid.org/ps02338
ps02339	Kämper, Herbert	https://rppd.lobid.org/ps02339
ps02340	Kämper, Mirjam	https://rppd.lobid.org/ps02340
ps02341	Kämpf, Johann Philipp	https://rppd.lobid.org/ps02341
ps02342	Kästner, Theobald	https://rppd.lobid.org/ps02342
ps02343	Kaffenberger, Hans	https://rppd.lobid.org/ps02343
ps02344	Kaiser, Kristina	https://rppd.lobid.org/ps02344
ps02345	Kaiser, Peter	https://rppd.lobid.org/ps02345
ps02347	Kall, Friedrich Georg ¬von¬	https://rppd.lobid.org/ps02347
ps02348	Kampe, Wolfgang	https://rppd.lobid.org/ps02348
ps02349	Kannegießer, Johann	https://rppd.lobid.org/ps02349
ps02350	Kantowsky, Ulrich	https://rppd.lobid.org/ps02350
ps02351	Kapp, Ernst	https://rppd.lobid.org/ps02351
ps02352	Kappel, Friedrich	https://rppd.lobid.org/ps02352
ps02353	Kapper, Jakob	https://rppd.lobid.org/ps02353
ps02354	Karb, Willi	https://rppd.lobid.org/ps02354
ps02355	Karch, Hermann	https://rppd.lobid.org/ps02355
ps02356	Karch, Philipp	https://rppd.lobid.org/ps02356
ps02359	Karcher, Philipp	https://rppd.lobid.org/ps02359
ps02362	Karl II. August Christian, Pfalzgraf bei Rhein, Herzog von Pfalz-Zweibrücken	https://rppd.lobid.org/ps02362
ps02363	Karl III. Philipp, Kurfürst von der Pfalz	https://rppd.lobid.org/ps02363
ps02364	Karl / Sverige, konung, XI.	https://rppd.lobid.org/ps02364
ps02365	Karl August von Nassau-Weilburg	https://rppd.lobid.org/ps02365
ps02366	Karl August Friedrich	https://rppd.lobid.org/ps02366
ps02367	Karl Gustav von Pfalz-Kleeburg, König von Schweden	https://rppd.lobid.org/ps02367
ps02372	Kasten, Holger	https://rppd.lobid.org/ps02372
ps02373	Kaufmann, Hermann Michael	https://rppd.lobid.org/ps02373
ps02374	Kaufmann, Renate	https://rppd.lobid.org/ps02374
ps02375	Kausler	https://rppd.lobid.org/ps02375
ps02376	Kayser, Gerhardt	https://rppd.lobid.org/ps02376
ps02377	Mathees, L. K.	https://rppd.lobid.org/ps02377
ps02378	Kehl, Heinrich Leonhard	https://rppd.lobid.org/ps02378
ps02379	Keiler, August	https://rppd.lobid.org/ps02379
ps02380	Keller, Karl Josef	https://rppd.lobid.org/ps02380
ps02382	Keller, Lothar	https://rppd.lobid.org/ps02382
ps02383	Keller, Siegfried	https://rppd.lobid.org/ps02383
ps02384	Kühne, Josef Woldemar	https://rppd.lobid.org/ps02384
ps02385	Keller-Kühne, Josef Woldemar	https://rppd.lobid.org/ps02385
ps02386	Kellerhoven, Josef	https://rppd.lobid.org/ps02386
ps02387	Kelter, Marianne	https://rppd.lobid.org/ps02387
ps02388	Germersheim, Ludwig	https://rppd.lobid.org/ps02388
ps02389	Kemmer, Ludwig	https://rppd.lobid.org/ps02389
ps02390	Kempf, Ferdinand	https://rppd.lobid.org/ps02390
ps02391	Kempf, Heinz	https://rppd.lobid.org/ps02391
ps02392	Kerbeck, Egon	https://rppd.lobid.org/ps02392
ps02393	Kerbeck, Gerda	https://rppd.lobid.org/ps02393
ps02394	Kerg, Theo	https://rppd.lobid.org/ps02394
ps02396	Kern, Günter	https://rppd.lobid.org/ps02396
ps02397	Kern, Ludwig	https://rppd.lobid.org/ps02397
ps02399	Kömpf, Charlotte	https://rppd.lobid.org/ps02399
ps02401	Kessler, Adolf	https://rppd.lobid.org/ps02401
ps02402	Kessler, Gerald	https://rppd.lobid.org/ps02402
ps02403	Keßler, Heinrich	https://rppd.lobid.org/ps02403
ps02404	Keßler, Jakob Friedrich	https://rppd.lobid.org/ps02404
ps02405	Gänsegretel	https://rppd.lobid.org/ps02405
ps02406	Kest, Katharina Margarete	https://rppd.lobid.org/ps02406
ps02407	Kettenring, Reiner	https://rppd.lobid.org/ps02407
ps02410	Kiefer, Karl Werner	https://rppd.lobid.org/ps02410
ps02411	Kiefer, Philipp Ernst	https://rppd.lobid.org/ps02411
ps02412	Kiefer, Theodor	https://rppd.lobid.org/ps02412
ps02413	Kieffer, Ludwig	https://rppd.lobid.org/ps02413
ps02414	Kienast, Arnulf	https://rppd.lobid.org/ps02414
ps02415	Kienast, Johannes	https://rppd.lobid.org/ps02415
ps02416	Kiesbauer, Hans	https://rppd.lobid.org/ps02416
ps02418	Kiesel, Michel P.	https://rppd.lobid.org/ps02418
ps02419	Kimich, Carl	https://rppd.lobid.org/ps02419
ps02420	Kimmel, August	https://rppd.lobid.org/ps02420
ps02421	Kindermann, Hans	https://rppd.lobid.org/ps02421
ps02423	Kinzelbach, Rudolf	https://rppd.lobid.org/ps02423
ps02424	Kinzinger, Lothar	https://rppd.lobid.org/ps02424
ps02426	Kirch, Karl-Heinz	https://rppd.lobid.org/ps02426
ps02427	Kirchgeßner, Maria Anna Antonia	https://rppd.lobid.org/ps02427
ps02428	Kirchgeßner, Marianne	https://rppd.lobid.org/ps02428
ps02429	Kirchner, Heinz F.	https://rppd.lobid.org/ps02429
ps02430	Kirchner, Johann Philipp	https://rppd.lobid.org/ps02430
ps02431	Kirchner, Kaspar	https://rppd.lobid.org/ps02431
ps02432	Kirchner, Klaus	https://rppd.lobid.org/ps02432
ps02433	Kirchner, Philipp	https://rppd.lobid.org/ps02433
ps02434	Kirchner, Reinhold	https://rppd.lobid.org/ps02434
ps02435	Kirrmeier, Franz	https://rppd.lobid.org/ps02435
ps02436	Zweibrücken, Gabriele	https://rppd.lobid.org/ps02436
ps02437	Kirschenlohr-Zweibrücken, Gabriele	https://rppd.lobid.org/ps02437
ps02438	Kirschner	https://rppd.lobid.org/ps02438
ps02440	Kystler, Bartholomäus	https://rppd.lobid.org/ps02440
ps02441	Küstler, Bartholomäus	https://rppd.lobid.org/ps02441
ps02442	Kysteller, Bartholomäus	https://rppd.lobid.org/ps02442
ps02444	Kistner, Karl Ludwig	https://rppd.lobid.org/ps02444
ps02445	Cisnerus, Nicolaus	https://rppd.lobid.org/ps02445
ps02446	Kistner, Nicolaus	https://rppd.lobid.org/ps02446
ps02448	Klapschinski, Walter	https://rppd.lobid.org/ps02448
ps02449	Kleeberger, Daniel	https://rppd.lobid.org/ps02449
ps02451	Kleefoot, Paul	https://rppd.lobid.org/ps02451
ps02453	Klein, Alfons	https://rppd.lobid.org/ps02453
ps02454	Klein, Anton ¬von¬	https://rppd.lobid.org/ps02454
ps02455	Klein, Fritz	https://rppd.lobid.org/ps02455
ps02456	Klein, Georg	https://rppd.lobid.org/ps02456
ps02458	Klein, Heinrich Theodor	https://rppd.lobid.org/ps02458
ps02459	Klein, Jakob	https://rppd.lobid.org/ps02459
ps02461	Klein, Ly	https://rppd.lobid.org/ps02461
ps02463	Kleinschmidt, Fritz	https://rppd.lobid.org/ps02463
ps02464	Kleiss, Manfred	https://rppd.lobid.org/ps02464
ps02466	Kliewer, Paul	https://rppd.lobid.org/ps02466
ps02467	Klimm, Franz	https://rppd.lobid.org/ps02467
ps02468	Klimm, Franz	https://rppd.lobid.org/ps02468
ps02469	Kling, Gottfried	https://rppd.lobid.org/ps02469
ps02470	Klingmann, Friedrich	https://rppd.lobid.org/ps02470
ps02471	Klingmann, Marliese	https://rppd.lobid.org/ps02471
ps02472	Klippel, Elfriede	https://rppd.lobid.org/ps02472
ps02473	Klöchner, Hans-Jürgen	https://rppd.lobid.org/ps02473
ps02475	Klotz, Caspar Gerhard	https://rppd.lobid.org/ps02475
ps02476	Klotz, Franz	https://rppd.lobid.org/ps02476
ps02477	Klotz, Martin	https://rppd.lobid.org/ps02477
ps02479	Klotz, Simon Petrus	https://rppd.lobid.org/ps02479
ps02480	Klug, Eduard	https://rppd.lobid.org/ps02480
ps02481	Klug, Franz	https://rppd.lobid.org/ps02481
ps02486	Knoch, Johannes Ludwig	https://rppd.lobid.org/ps02486
ps02487	Knocke, Theodor	https://rppd.lobid.org/ps02487
ps02488	Knöbel, Friedrich Wilhelm	https://rppd.lobid.org/ps02488
ps02489	Knöpfle, Franz	https://rppd.lobid.org/ps02489
ps02490	Knöringer, Emil	https://rppd.lobid.org/ps02490
ps02491	Knoll, Albert Georg Wilhelm	https://rppd.lobid.org/ps02491
ps02493	Knoll, Konrad Ritter ¬von¬	https://rppd.lobid.org/ps02493
ps02495	Knoth, Rudi	https://rppd.lobid.org/ps02495
ps02496	Kobell, Ferdinand ¬von¬	https://rppd.lobid.org/ps02496
ps02497	Kobell, Franz v.	https://rppd.lobid.org/ps02497
ps02498	Kobell, Franz Innocenz	https://rppd.lobid.org/ps02498
ps02501	Koch, Daniel Emil	https://rppd.lobid.org/ps02501
ps02502	Koch, David Andreas	https://rppd.lobid.org/ps02502
ps02504	Koch, Franz Wilhelm	https://rppd.lobid.org/ps02504
ps02505	Koch, Friedrich	https://rppd.lobid.org/ps02505
ps02507	Koch, Johann Carl	https://rppd.lobid.org/ps02507
ps02508	Koch, Karl Ludwig	https://rppd.lobid.org/ps02508
ps02509	Koch, Ludwig Christian ¬von¬	https://rppd.lobid.org/ps02509
ps02512	Koch, Walter	https://rppd.lobid.org/ps02512
ps02514	Kocher, Kurt E.	https://rppd.lobid.org/ps02514
ps02515	Koehl, Anton	https://rppd.lobid.org/ps02515
ps02517	Köhler, Fritz	https://rppd.lobid.org/ps02517
ps02518	Köhler, Usch	https://rppd.lobid.org/ps02518
ps02519	Köhn, Monika	https://rppd.lobid.org/ps02519
ps02520	Kölbel, Kurt	https://rppd.lobid.org/ps02520
ps02521	Koelsch, Franz Xaver	https://rppd.lobid.org/ps02521
ps02522	Luginsland, Peter	https://rppd.lobid.org/ps02522
ps02525	Kömmerling, Emil	https://rppd.lobid.org/ps02525
ps02527	König, Karl	https://rppd.lobid.org/ps02527
ps02528	König, Kurt	https://rppd.lobid.org/ps02528
ps02529	König, Ludwig	https://rppd.lobid.org/ps02529
ps02531	Koester, Christian Philipp	https://rppd.lobid.org/ps02531
ps02532	Kohl, Hans	https://rppd.lobid.org/ps02532
ps02536	Larsen, Ludwig	https://rppd.lobid.org/ps02536
ps02537	Kohl-Larsen, Ludwig	https://rppd.lobid.org/ps02537
ps02538	Weigand, Franz Josef	https://rppd.lobid.org/ps02538
ps02539	Kohl-Weigand, Franz Josef	https://rppd.lobid.org/ps02539
ps02540	Kohlhoff, Egon	https://rppd.lobid.org/ps02540
ps02541	Kobl, Georg Friedrich	https://rppd.lobid.org/ps02541
ps02542	Kolb, Lydia	https://rppd.lobid.org/ps02542
ps02544	Kolb von Wartenberg, Johann Casimir d.Ä	https://rppd.lobid.org/ps02544
ps02546	Kolb von Wartenberg, Johann Casimir d.J	https://rppd.lobid.org/ps02546
ps02547	Kolditz, Heide	https://rppd.lobid.org/ps02547
ps02548	Koller, Jakob	https://rppd.lobid.org/ps02548
ps02549	Kolling, Bernhard	https://rppd.lobid.org/ps02549
ps02550	Kolm, Tina	https://rppd.lobid.org/ps02550
ps02551	Konig, Isaac	https://rppd.lobid.org/ps02551
ps02552	Konrad I.	https://rppd.lobid.org/ps02552
ps02553	Konrad II	https://rppd.lobid.org/ps02553
ps02554	Konrad II. Röm. Kaiser	https://rppd.lobid.org/ps02554
ps02555	Konrad II. von Hildesheim	https://rppd.lobid.org/ps02555
ps02556	Konrad III. von Scharfenberg	https://rppd.lobid.org/ps02556
ps02557	Konrad III. von Scharfeneck	https://rppd.lobid.org/ps02557
ps02558	Konrad IV. von Tanne	https://rppd.lobid.org/ps02558
ps02559	Konrad V., Graf von Eberstein	https://rppd.lobid.org/ps02559
ps02560	Konrad von Reifenberg	https://rppd.lobid.org/ps02560
ps02561	Konrad von Staufen, Pfalzgraf	https://rppd.lobid.org/ps02561
ps02562	Kopp, August	https://rppd.lobid.org/ps02562
ps02565	Kopsch, Friedrich	https://rppd.lobid.org/ps02565
ps02567	Kopylowski-White, Andrew	https://rppd.lobid.org/ps02567
ps02568	Korb, Albert	https://rppd.lobid.org/ps02568
ps02569	Korbmann, Karl	https://rppd.lobid.org/ps02569
ps02570	Korn, Jacob	https://rppd.lobid.org/ps02570
ps02572	Korter, Fritz	https://rppd.lobid.org/ps02572
ps02573	Kortokraks, Rudolf	https://rppd.lobid.org/ps02573
ps02574	Kortokraks, Werner	https://rppd.lobid.org/ps02574
ps02575	Korzenski, Gerhard	https://rppd.lobid.org/ps02575
ps02576	Kotterer, Kurt	https://rppd.lobid.org/ps02576
ps02577	Kraemer, Alois	https://rppd.lobid.org/ps02577
ps02578	Krämer, Armin	https://rppd.lobid.org/ps02578
ps02579	Krämer, Leo Heinrich	https://rppd.lobid.org/ps02579
ps02580	Krämer, Norbert	https://rppd.lobid.org/ps02580
ps02584	Krahe, Lambert Wilhelm	https://rppd.lobid.org/ps02584
ps02585	Krahl, Gertrud	https://rppd.lobid.org/ps02585
ps02586	Kramatschek, Manfred	https://rppd.lobid.org/ps02586
ps02587	Kramb, Gilbert	https://rppd.lobid.org/ps02587
ps02589	Kratz, Fritz	https://rppd.lobid.org/ps02589
ps02590	Kraus, Johann	https://rppd.lobid.org/ps02590
ps02591	Kraus, Philipp	https://rppd.lobid.org/ps02591
ps02593	Krauß, Johannes Max	https://rppd.lobid.org/ps02593
ps02594	Krebs, Heinz	https://rppd.lobid.org/ps02594
ps02595	Krebs, Johannes	https://rppd.lobid.org/ps02595
ps02596	Singhannes	https://rppd.lobid.org/ps02596
ps02597	Krehbiel, Johannes	https://rppd.lobid.org/ps02597
ps02601	Kreutzfeld, Heinrich	https://rppd.lobid.org/ps02601
ps02603	Krezdorn, Hansjörg	https://rppd.lobid.org/ps02603
ps02604	Nagel, Andrea	https://rppd.lobid.org/ps02604
ps02605	Kriedel-Nagel, Andrea	https://rppd.lobid.org/ps02605
ps02606	Krieg, Friedrich	https://rppd.lobid.org/ps02606
ps02608	Krieger, Gerhard	https://rppd.lobid.org/ps02608
ps02610	Krienke, Gert	https://rppd.lobid.org/ps02610
ps02611	Tsiyäuna, Hoyna	https://rppd.lobid.org/ps02611
ps02614	Kroemer-Schaefer, Elise	https://rppd.lobid.org/ps02614
ps02615	Kröwerath, Christoph	https://rppd.lobid.org/ps02615
ps02617	Kromnow, Ake	https://rppd.lobid.org/ps02617
ps02620	Kronenberger, Albrecht	https://rppd.lobid.org/ps02620
ps02621	Kroszewski, Hans-Ulrich	https://rppd.lobid.org/ps02621
ps02622	Krumbach, Max	https://rppd.lobid.org/ps02622
ps02623	Krumholz, Eugen	https://rppd.lobid.org/ps02623
ps02624	Krupp, Louis	https://rppd.lobid.org/ps02624
ps02625	Kubach, Hans Erich	https://rppd.lobid.org/ps02625
ps02627	Küchler, Julius	https://rppd.lobid.org/ps02627
ps02630	Kühn, Dieter	https://rppd.lobid.org/ps02630
ps02631	Kühn, Peter	https://rppd.lobid.org/ps02631
ps02635	Kuhfuss, Swantje	https://rppd.lobid.org/ps02635
ps02637	Kuhn, Isaak	https://rppd.lobid.org/ps02637
ps02638	Kuhn, Karl Georg	https://rppd.lobid.org/ps02638
ps02639	Kuhorn, Jacob	https://rppd.lobid.org/ps02639
ps02641	Kuntz, Daniel	https://rppd.lobid.org/ps02641
ps02642	Kuntz, Hermann	https://rppd.lobid.org/ps02642
ps02646	Kymli, Franz Peter	https://rppd.lobid.org/ps02646
ps02651	Lamarche, Maria Elisabetha	https://rppd.lobid.org/ps02651
ps02655	Lamm, Marcus zum	https://rppd.lobid.org/ps02655
ps02656	Lamp, Uli	https://rppd.lobid.org/ps02656
ps02657	Landherr, Edgar	https://rppd.lobid.org/ps02657
ps02658	Landoville Baron ¬de¬	https://rppd.lobid.org/ps02658
ps02659	Landré, Sigrid	https://rppd.lobid.org/ps02659
ps02660	Landsiddel, Joh. Friedr	https://rppd.lobid.org/ps02660
ps02661	Lang, Arno	https://rppd.lobid.org/ps02661
ps02668	Körding, Herma	https://rppd.lobid.org/ps02668
ps02669	Lang-Körding, Herma	https://rppd.lobid.org/ps02669
ps02670	Langenhöffel, Johann Josef	https://rppd.lobid.org/ps02670
ps02671	Lanz, Johann Wilhelm	https://rppd.lobid.org/ps02671
ps02676	Laubenheimer, Adolf	https://rppd.lobid.org/ps02676
ps02678	Laubscher, Friedrich	https://rppd.lobid.org/ps02678
ps02681	Lauer, Georg	https://rppd.lobid.org/ps02681
ps02683	Lauer, Nicolaus	https://rppd.lobid.org/ps02683
ps02690	Lautern, Otto ¬von¬	https://rppd.lobid.org/ps02690
ps02691	Lauth, Robert	https://rppd.lobid.org/ps02691
ps02693	Streif, Ingrid	https://rppd.lobid.org/ps02693
ps02694	Lauwers-Streif, Ingrid	https://rppd.lobid.org/ps02694
ps02695	Laux, Emil	https://rppd.lobid.org/ps02695
ps02696	Laux, Karl	https://rppd.lobid.org/ps02696
ps02697	Lavale, Jakob ¬von¬	https://rppd.lobid.org/ps02697
ps02698	Lawaldt, Konrad	https://rppd.lobid.org/ps02698
ps02700	Lebert, Margot	https://rppd.lobid.org/ps02700
ps02701	Lechler, Lorenz	https://rppd.lobid.org/ps02701
ps02702	Leclerc, Philipp Adolf	https://rppd.lobid.org/ps02702
ps02704	Lederle, Heidi	https://rppd.lobid.org/ps02704
ps02705	Leger, Thomas Antonius Martinus	https://rppd.lobid.org/ps02705
ps02707	Lehmann, Alfred	https://rppd.lobid.org/ps02707
ps02709	Lehmann, Charlotte	https://rppd.lobid.org/ps02709
ps02710	Lehmann, Christophorus	https://rppd.lobid.org/ps02710
ps02711	Lehmann, Ernst August	https://rppd.lobid.org/ps02711
ps02712	Lehmann, Herbert	https://rppd.lobid.org/ps02712
ps02714	Lehmann, Johann Willi	https://rppd.lobid.org/ps02714
ps02715	Lehmann, Lilli	https://rppd.lobid.org/ps02715
ps02717	Lehmann, Otto	https://rppd.lobid.org/ps02717
ps02718	Lehn, Erwin	https://rppd.lobid.org/ps02718
ps02719	Lehn, Friedel	https://rppd.lobid.org/ps02719
ps02720	Lehnung, Julius Berthold	https://rppd.lobid.org/ps02720
ps02721	Lehr, Daniel	https://rppd.lobid.org/ps02721
ps02723	Lehrmann, Manfred	https://rppd.lobid.org/ps02723
ps02725	Leibrock, Karl	https://rppd.lobid.org/ps02725
ps02726	Leibl, Wilhelm	https://rppd.lobid.org/ps02726
ps02727	Leicht, Albert	https://rppd.lobid.org/ps02727
ps02728	Leiling, Karl	https://rppd.lobid.org/ps02728
ps02729	Rehmann, Mia	https://rppd.lobid.org/ps02729
ps02730	Leinberger-Rehmann, Mia	https://rppd.lobid.org/ps02730
ps02731	Leiningen, Christoph Graf ¬von¬	https://rppd.lobid.org/ps02731
ps02732	Leiningen, Emil Karl ¬von¬	https://rppd.lobid.org/ps02732
ps02733	Leiningen, Marie Luise Albertine ¬von¬	https://rppd.lobid.org/ps02733
ps02734	Hardenburg, Carl Friedrich Wilhelm zu	https://rppd.lobid.org/ps02734
ps02735	Leiningen-Hardenburg, Carl Friedrich Wilhelm zu	https://rppd.lobid.org/ps02735
ps02736	Westerburg, Konrad Graf zu	https://rppd.lobid.org/ps02736
ps02737	Leiningen-Westerburg, Konrad Graf zu	https://rppd.lobid.org/ps02737
ps02739	Leis, Lina	https://rppd.lobid.org/ps02739
ps02740	Leisenring, Edmund Daniel	https://rppd.lobid.org/ps02740
ps02742	Leistner, Max	https://rppd.lobid.org/ps02742
ps02744	Lembach, Kurt	https://rppd.lobid.org/ps02744
ps02745	Lembach, Marcus	https://rppd.lobid.org/ps02745
ps02746	Lenard, Bertram	https://rppd.lobid.org/ps02746
ps02748	Lenhard, Richard	https://rppd.lobid.org/ps02748
ps02749	Lensch, Arnhild	https://rppd.lobid.org/ps02749
ps02751	Leonhard, Walter	https://rppd.lobid.org/ps02751
ps02752	Leonard, Philipp Ludwig	https://rppd.lobid.org/ps02752
ps02755	Lescheraine Graf	https://rppd.lobid.org/ps02755
ps02756	Leschinger, Franz	https://rppd.lobid.org/ps02756
ps02758	Leth, Siegfried ¬von¬	https://rppd.lobid.org/ps02758
ps02760	Leuckel, Johann Jakob	https://rppd.lobid.org/ps02760
ps02761	Leuthner, Irma	https://rppd.lobid.org/ps02761
ps02762	Levi, Cora Ilse	https://rppd.lobid.org/ps02762
ps02764	Leydensdorffer, Franz Anton ¬von¬	https://rppd.lobid.org/ps02764
ps02765	Leitensdorfer, Franz Anton ¬von¬	https://rppd.lobid.org/ps02765
ps02766	Leitersdorffer, Franz Anton ¬von¬	https://rppd.lobid.org/ps02766
ps02767	Leyen, Damian Hartard von der	https://rppd.lobid.org/ps02767
ps02768	Leyen, Marianne Gräfin von der	https://rppd.lobid.org/ps02768
ps02769	Dalberg, Maria Anna Sophia Franziska Walburga	https://rppd.lobid.org/ps02769
ps02770	Leyser, Anton	https://rppd.lobid.org/ps02770
ps02772	Leyser, Jakob	https://rppd.lobid.org/ps02772
ps02773	Lichtenberger, Heinrich Wilhelm	https://rppd.lobid.org/ps02773
ps02776	Liebel, Erna	https://rppd.lobid.org/ps02776
ps02778	Lieberich, Heinz	https://rppd.lobid.org/ps02778
ps02779	Liebscher, Frank Rainer	https://rppd.lobid.org/ps02779
ps02780	Liedke, Kurt	https://rppd.lobid.org/ps02780
ps02781	Liere, Joos van	https://rppd.lobid.org/ps02781
ps02782	Limburg-Stirum, Damian August Philipp Karl Graf v.	https://rppd.lobid.org/ps02782
ps02783	Stirum, Damian August Philipp Karl Graf v.	https://rppd.lobid.org/ps02783
ps02784	Styrum, Damian August Philipp Karl Graf ¬von¬	https://rppd.lobid.org/ps02784
ps02785	Limburg-Styirum, Damian August Philipp Karl Graf ¬von¬	https://rppd.lobid.org/ps02785
ps02786	Limburg-Styrum, Damian August Philipp Karl Graf ¬von¬	https://rppd.lobid.org/ps02786
ps02787	Linbecker, Veronika	https://rppd.lobid.org/ps02787
ps02788	Ganglitz, Veronika	https://rppd.lobid.org/ps02788
ps02789	Linck, Franz Konrad	https://rppd.lobid.org/ps02789
ps02790	Linck, Johann Georg	https://rppd.lobid.org/ps02790
ps02791	Linck, Peter Anton	https://rppd.lobid.org/ps02791
ps02793	Lind, Franz	https://rppd.lobid.org/ps02793
ps02794	Lind-Ackermann, Katharina	https://rppd.lobid.org/ps02794
ps02795	Ackermann, Trinly	https://rppd.lobid.org/ps02795
ps02797	Lind-Ackermann, Trinly	https://rppd.lobid.org/ps02797
ps02799	Lindenmeyer, Ludwig	https://rppd.lobid.org/ps02799
