rppdId	preferredName
pke0042	Berg, Georg
pke0043	Berg, Johannes
pke0044	Berghammer, Ulla
pke0045	Berthold, Josef
pke0046	Besic-Molzberger, Nicole
pke0047	Beth, Alfred
pke0048	Bettgenhäuser, Emil
pke0049	Betz, Adolf
pke0050	Bickel, Elvira
pke0051	Biebricher, Andreas
pke0052	Bieroth, Jakob Wilhelm
pke0053	Bill, Gisela
pke0054	Billen, Adolf
pke0055	Billen, Michael
pke0056	Bischel, Franz Josef
pke0057	Bißbort, Willi
pke0058	Bitterling, August
pke0059	Blatzheim-Roegler, Jutta
pke0060	Bleser, Peter
pke0061	Blinn, Hans
pke0062	Bock, Rudolf
pke0063	Böckmann, Kurt
pke0064	Boden, Wilhelm
pke0065	Bögler, Franz
pke0066	Böhm, Hans
pke0067	Böhm, Hans
pke0068	Böhm, Loni
pke0069	Böhm, Oskar
pke0070	Böhr, Christoph
pke0071	Bojak, Detlef
pke0072	Bökenkrüger, Wilhelm
pke0073	Born-Siebicke, Gisela
pke0074	Brach, Martha
pke0075	Bracht, Hans-Josef
pke0076	Brandl, Martin
pke0077	Brandt, Hugo
pke0078	Braun, Bernhard
pke0079	Brede-Hoffmann, Ulla
pke0080	Breitbach, Jakob
pke0081	Bremm, Klaus
pke0082	Brenner, Gerhard
pke0083	Brenner, Josef
pke0084	Brenner, Paul
pke0085	Brinkmann, Ernst-Günter
pke0086	Brix, Wolfgang
pke0087	Bros, Hugo
pke0088	Bröskamp, Elisabeth
pke0089	Broßmann, Hans
pke0090	Bruch, Karl Peter
pke0091	Brück, Bettina
pke0092	Brück, Philipp Hermann
pke0093	Brüderle, Rainer
pke0094	Brühne, Heinz
pke0095	Brune, Hans
pke0096	Buhl, Herbert Friedrich Hans
pke0097	Bünau, Heinrich ¬von¬
pke0098	Burgard, Dieter
pke0099	Busch, Hans-Dieter
pke0100	Buschmann, Ernst
pke0101	Bußjäger, Ludwig
pke0102	Büttner, Gisela
pke0103	Caesar, Peter
pke0104	Calujek, Anton
pke0105	Christoffel, Karl
pke0106	Claus, Franz
pke0107	Conrad, Margit
pke0108	Creutzmann, Jürgen
pke0109	Cronenbold, Justus
pke0110	Dahlem, Friedrich
pke0111	Dahm, Guido
pke0112	Dahmen, Hans
pke0113	Danz, Werner
pke0114	Dauber, Carola
pke0115	Dauber, Rudolf
pke0116	Dauenhauer, Alois
pke0117	Debus, Jürgen
pke0118	Decker, Julius
pke0119	Dedenbach, Michael
pke0120	Demmerle, Emil
pke0121	Demmerle, Jakob
pke0122	Demuth, Ellen
pke0123	Denninghoff, Jörg
pke0124	Deres, Karl
pke0125	Detzel, Albert
pke0126	Detzel, Maria
pke0127	Dewald, Stephan Josef
pke0128	Dickes, Bettina
pke0129	Dieckvoß, Hans Hermann
pke0130	Diehl, Anton
pke0131	Diehl, Heinz-Georg
pke0132	Diehl, Josef
pke0133	Diehl, Lorenz
pke0134	Diel, Jakob
pke0135	Diel, Willi
pke0136	Diller, Karl
pke0137	Dincher, Peter
pke0138	Dippold, Richard
pke0139	Dissinger, Paul
pke0140	Distelhut, Ursula
pke0141	Doerner, Maria-Josefine
pke0142	Dohnanyi, Klaus ¬von¬
pke0143	Dohr, Josef
pke0144	Dörr, Christoph
pke0145	Dörr, Harald
pke0146	Doss, Hansjürgen
pke0147	Dötsch, Josef
pke0148	Drathen, Ewald
pke0149	Dreyer, Malu
pke0150	Dröscher, Peter Wilhelm
pke0151	Dröscher, Wilhelm
pke0152	Düber, Heinz
pke0153	Düchting, Helga
pke0154	Durm, Paul
pke0155	Eberhard, Anton
pke0156	Ebli, Friederike
pke0157	Ecarius, Fritz
pke0158	Ehrenberg, Birger
pke0159	Eich, Ludwig
pke0160	Eichenlaub, Otto
pke0161	Eicher, Hermann
pke0162	Eiden, Hans
pke0163	Elsner, Petra
pke0164	Enders, Peter
pke0165	Endres, Josef
pke0166	Engelbreit, Wilhelm
pke0167	Erkel, Willi
pke0168	Ernst, Guido
pke0169	Eymael, Günter
pke0170	Feiniler, Walter
pke0171	Feitig, Jakob
pke0172	Felke, Aloys
pke0173	Feller, Willy
pke0174	Fickeisen, Fritz
pke0175	Finck, Albert
pke0176	Fink, Helmut
pke0177	Fink, Monika
pke0178	Firsching, Burkard
pke0179	Fittler, Karl
pke0180	Fliesen, Otto
pke0181	Frank, Johannes
pke0182	Frank, Otto
pke0183	Franke, Wilhelm
pke0184	Franzmann, Rudolf
pke0185	Freiermuth, Josef
pke0186	Frey, Matthias
pke0187	Friderichs, Hans
pke0188	Frisch, Lutz
pke0189	Fritsche, Erika
pke0190	Fröder, Hans
pke0191	Fuchs, Jockel
pke0192	Fuehrer, Ruth
pke0193	Fuhr, Alexander
pke0194	Füllenbach, Fritz
pke0195	Fürst, Irmgard
pke0196	Gaddum, Johann Wilhelm
pke0197	Gahr, Hans-Josef
pke0198	Gänger, Willibald
pke0199	Ganster, Susanne
pke0200	Gantenberg, Mathilde
pke0201	Gaul, Emil Erwin
pke0202	Gebhart, Thomas
pke0203	Geil, Franz Josef
pke0204	Geil, Rudi
pke0205	Geimer, Karl August
pke0206	Geis, Gerhard
pke0207	Geis, Manfred
pke0208	Geisel, Horst
pke0209	Geisen, Edmund
pke0210	Geißler, Heiner
pke0211	Geörger, Emil
pke0212	Gerster, Florian
pke0213	Gerster, Johannes
pke0214	Gibbert, Paul
pke0215	Gies, Horst
pke0216	Glahn, Fritz
pke0217	Gläsner, Walter
pke0218	Glesius, August
pke0219	Goebel, Amely
pke0220	Gölter, Georg
pke0221	Gorges, Walter
pke0222	Goß, Irene
pke0223	Götte, Rose
pke0224	Gotthardt, Josef Georg
pke0225	Granold, Ute
pke0226	Graß, Friedrich
pke0227	Grauer, Karl
pke0228	Griesbeck, Hans
pke0229	Grimm, Christoph
pke0230	Groß, Karl
pke0231	Groß, Friedrich Otto
pke0232	Grosse, Marianne
pke0233	Grotmann, Karl
pke0234	Grünwald, Hans-Henning
pke0235	Grützmacher, Friedel
pke0236	Günther, Thomas
pke0237	Gustavus, Herbert
pke0238	Guth, Jens
pke0239	Haas, Emil
pke0240	Haberer, Hanns
pke0241	Haberer, Peter
pke0242	Habighorst, Georg
pke0243	Hachenberg, Friedrich Wilhelm
pke0244	Haehser, Karl
pke0245	Halein, Josefine
pke0246	Haller, Martin
pke0247	Hamacher, Franz-Josef
pke0248	Hamburger, Willibald
pke0249	Hammer, Helga
pke0250	Hammer, Klaus
pke0251	Hansen, Philipp Anton
pke0252	Hansen, Ursula
pke0253	Hanz, August
pke0254	Happ, Josef
pke0255	Harig, Peter
pke0256	Hartard, Bertram
pke0257	Hartard, Bertram Heinrich
pke0258	Härtel, Roland
pke0259	Hartenfels, Andreas
pke0260	Harth, Lorenz
pke0261	Hartloff, Jochen
pke0262	Hartmann, Friedrich
pke0263	Hartung, Willi
pke0264	Hastenteufel, Lorenz
pke0265	Hatzmann, Heike
pke0266	Haxel, Julius
pke0267	Hayn, Brigitte
pke0268	Heck, Gernot
pke0269	Heege, Heinrich
pke0270	Heep, Jakob
pke0271	Heid, Petra
pke0272	Heid, Walter
pke0273	Heidelberger, Jörg
pke0274	Heiden, Hans ¬von der¬
pke0275	Heidenblut, Rudolf
pke0276	Heinisch, Gunther
pke0277	Heinrich, Heribert
pke0278	Heinz, Hans-Günther
pke0279	Heitz, Berthold
pke0280	Heller, Franz
pke0282	Henke, Michael
pke0283	Hennerici, Josef
pke0284	Hennig, Dora
pke0285	Henter, Bernhard
pke0286	Henze, Jürgen
pke0287	Henzler, Clemens
pke0288	Hering, Hendrik
pke0289	Herklotz, Luise
pke0290	Hermans, Hubert
pke0291	Hermans, Susanne
pke0292	Herr-Beck, Maria
pke0293	Herrig, Franz
pke0294	Herrmann, Hans
pke0295	Hertel, Eugen
pke0296	Heuft, Herbert
pke0297	Heydorn, Ernst
pke0298	Hilf, Willibald
pke0299	Hiltawski, Barbara
pke0300	Hitschler, Walter
pke0301	Hitter, Willy
pke0302	Hoch, Clemens
pke0303	Hoffmann, Hans
pke0304	Höhn, Josef
pke0305	Hohn, Reinhold
pke0306	Holkenbrink, Heinrich
pke0307	Homann, Horst
pke0308	Hoos, Otto
pke0309	Hoppe, Karl
pke0310	Horch, Karl Friedrich
pke0311	Horlacher, Lothar
pke0312	Hörner, Dieter
pke0313	Hörster, Joachim
pke0314	Hörter, Michael
pke0315	Hörter, Willi
pke0316	Hublitz, Werner
pke0317	Hülser, Gustav
pke0318	Hürter, Marcel
pke0319	Huth-Haage, Simone
pke0320	Hüther, Helmut
pke0321	Hütten, Achim
pke0322	Hüttner, Michael
pke0323	Huy, Gerhard
pke0324	Itzek, Gerd
pke0325	Jacobs, Johann
pke0326	Jaeger, Friedrich
pke0327	Jahn, Jakob
pke0328	Jahns, Eda
pke0329	Jacobs, Peter Johann
pke0330	Janecek, Friedel
pke0331	Jenssen, Wolfgang
pke0332	Johnen, Dietmar
pke0333	Jost, Elisabeth
pke0334	Jost, Jakob
pke0335	Jost, Peter Paul
pke0336	Josten, Johann Peter
pke0337	Jullien, Herbert
pke0338	Junglas, Johannes
pke0339	Jürging, Karl Heinz
pke0340	Kalinowski, Paul
pke0341	Kaul, Rainer
pke0342	Kautzmann, Theo
pke0343	Keller, Emil Wolfgang
pke0344	Keller, Josef
pke0345	Kern, Eduard
pke0346	Kerner, Hildegard
pke0347	Kessel, Adolf
pke0348	Kiltz, Elke
pke0349	Kipp, Anne
pke0350	Kirschmann, August
pke0351	Klamm, Hannelore
pke0352	Klee, Stefan
pke0353	Klein, Friedrich
pke0354	Klein, Marcus
pke0355	Klein, Werner
pke0356	Klein, Werner
pke0357	Klinkner, Johann
pke0358	Klöckner, Dieter
pke0359	Klöckner, Julia
pke0360	Kloft, Heinrich August Helmut
pke0361	Klomann, Johannes
pke0362	Kluding, Jakob
pke0363	Kneib, Gerhard
pke0364	Knüpper, Paul
pke0365	Köbler, Daniel
pke0366	Kochendoerfer, Gerd
pke0367	Koehler, Ernst
pke0368	Koggel, Hans-Josef
pke0369	Kohl, Helmut
pke0370	Kohnle-Gros, Marlies
pke0371	Kohns, Josef
pke0372	Kokott-Weidenfeld, Gabriele
pke0373	Kölsch, Lucie
pke0374	König, Hans
pke0375	Konrad, Fred
pke0376	Konrad, Helmut
pke0377	Konrad, Otto
pke0378	Korbach, Heinz
pke0379	Körper, Fritz Rudolf
pke0380	Kost, Clemens
pke0381	Köster, Marliese
pke0382	Kraemer, Franz-Gerd
pke0383	Kraft, Alfons
pke0384	Krall, Lothar
pke0385	Kramer, Manfred
pke0386	Kranzbühler, Julius
pke0387	Krell, Matthias
pke0388	Krempel, Gerhard
pke0389	Kroh, Jürgen
pke0390	Kügelgen, Helga ¬von¬
pke0391	Kuhn, Karl
pke0392	Kuhn, Werner
pke0393	Kukatzki, Bernhard
pke0394	Kunkel, Ernst
pke0395	Kuraner, Maxim
pke0396	Kutscheid, Michael
pke0397	Kützing, Lars
pke0398	Lahr, Karl
pke0399	Lais, Klaus-Jürgen
pke0400	Lamboy, Paul
pke0401	Lammert, Matthias
pke0402	Landsmann, Paul
pke0403	Lang, Bernd
pke0404	Lang, Roland
pke0405	Langen, Werner
pke0406	Langes, Horst
pke0407	Langlotz, Hermann
pke0408	Langner, David
pke0409	Laubach, Heinz
pke0410	Lauermann, Alfons
pke0411	Laurien, Hanna-Renate
pke0412	Lautenbach, Ernst
pke0413	Lebert, Georg
pke0414	Lechner, Kurt
pke0415	Lehlbach, Julius
pke0416	Lein, Konrad
pke0417	Lejeune, Stefanie
pke0418	Lelle, Erhard
pke0419	Lemke, Eveline
pke0420	Lenz, Wilhelm
pke0421	Leonhard, Heinz
pke0422	Leonhart, Günther
pke0423	Leppla, Ruth
pke0424	Lewentz, Roger
pke0425	Licht, Alexander
pke0426	Lichtenberger, Walter
pke0427	Lichter, Robert
pke0428	Linnerth, Evi
pke0429	Loosen, Paul
pke0430	Lorenz, Ernst
pke0431	Lorth, Johann
pke0432	Lösken, Hans
pke0433	Lotz, Ernst Albert
pke0434	Lotz, Max Theodor
pke0435	Lübke, Waldemar
pke0436	Lück, Theo
pke0437	Ludes, Josef
pke0438	Ludwig, Adolf
pke0439	Ludwig, Werner
pke0440	Lutwitzi, Hans
pke0441	Machalet, Tanja
pke0442	Machwirth, Hans Jürgen
pke0443	Magin, Theo
pke0444	Mais, Edgar
pke0445	Mallmann, Walter
pke0446	Mangold-Wegner, Sigrid Katharina
pke0447	Marklowsky, Paul
pke0448	Markscheffel, Günter
pke0449	Marmann-Kunz, Elfriede
pke0450	Martenstein, Willibald
pke0451	Martin, Albrecht
pke0452	Marz, Reiner
pke0453	Maschke, Wilhelm
pke0454	Massing, Wilhelm
pke0455	Matthes, Hermann
pke0456	Maximini, Alfons
pke0457	May, Fritz
pke0458	Mayer, Philipp
pke0459	Meckel, Erich
pke0460	Mendling, Josef
pke0461	Mertes, Joachim
pke0462	Mertes, Josef Peter
pke0463	Mertin, Herbert
pke0464	Merz, Adolf
pke0465	Meurer, Elfriede
pke0466	Meyer, Otto
pke0467	Mieden, Peter
pke0468	Migeot, Martin
pke0469	Peerenboom, Else
pke0470	Mittler, Gernot
pke0471	Mittrücker, Norbert
pke0472	Mockenhaupt, Otto
pke0473	Moesta, Carlheinz
pke0474	Mohr, Fritz
pke0475	Mohr, Konrad
pke0476	Mohr, Lambert
pke0477	Mohr, Margit
pke0478	Morsblech, Nicole
pke0479	Moser, Hans
pke0480	Motz, Karl
pke0481	Mühlender, Helmut
pke0482	Müller, Christine
pke0483	Müller, Emil
pke0484	Müller, Hans
pke0485	Müller, Herbert
pke0486	Müller, Hermann
pke0487	Müller, Jakob
pke0488	Müller, Jakob
pke0489	Müller, Karl Walter
pke0490	Müller, Walter
pke0491	Munzinger, Oskar
pke0492	Muscheid, Dieter
pke0493	Nabinger, Stephanie
pke0494	Nagel, Clemens
pke0495	Neubauer, Gisela
pke0496	Neubauer, Hanns
pke0497	Neubronner, Carl
pke0498	Neuhaus, Heinz
pke0499	Neuhof, Anna
pke0500	Neumann, Kurt
pke0501	Neumayer, Fritz
pke0502	Nickenig, Willi
pke0503	Niederprüm, Josef
pke0504	Nienkämper, Margot
pke0505	Nink, Manfred
pke0506	Noss, Hans Jürgen
pke0507	Nowack, Wilhelm
pke0508	Odenthal, Willy
pke0509	Orth, Eduard
pke0510	Oster, Benedikt
pke0511	Otto, Kurt
pke0512	Pauli, Günter
pke0513	Peiter, Willi
pke0514	Pepper, Renate
pke0515	Peters, Werner
pke0516	Petsch, Fritz
pke0517	Pfeil, Ludwig
pke0518	Pick, Eckhart
pke0519	Pickel, Heinrich
pke0520	Piedmont, Max Günther
pke0521	Pieper, Julius
pke0522	Platten, Clemens
pke0523	Pohlen, Peter
pke0524	Pörksen, Carsten
pke0525	Presl, Fritz
pke0526	Preuss, Fritz
pke0527	Puchtler, Frank
pke0528	Raab, Heike
pke0529	Raddatz, Ingrid
pke0530	Ramsauer, Günther
pke0531	Ratter, Ruth
pke0532	Raue, Katharina
pke0533	Rauen, Peter
pke0534	Rauschkolb, Jaqueline
pke0535	Rautenstrauch, Wilhelm
pke0536	Redmer, Axel
pke0537	Reich, Beate
pke0538	Reichel, Wolfgang
pke0539	Reichenbecher, Udo
pke0540	Reichert, Ludwig
pke0541	Reichling, Ludwig
pke0542	Reimann, Manfred
pke0543	Reinert, Josef
pke0544	Reinhard, Albert
pke0545	Reisinger, Heinrich
pke0546	Reitbauer, Heinz
pke0547	Reitzel, Michael
pke0548	Remy, Sigurd
pke0549	Richard, Herbert
pke0550	Rickal, Elisabeth
pke0551	Riedmaier, Theresia
pke0552	Rieth, Dietmar
pke0553	Rippelbeck, Hans Bernhard
pke0554	Ritterspacher, Ludwig
pke0555	Rocker, Kurt
pke0556	Rogel, Hildegard
pke0557	Röhle, Paul
pke0558	Roppelt, Andreas
pke0559	Rörig, Christian
pke0560	Rösch, Günter
pke0561	Rosenbauer, Josef
pke0562	Rösler, Johannes Baptist
pke0563	Roth, Georg
pke0564	Roth, Gerhard
pke0565	Roth, Ignaz
pke0566	Rothländer, Helene
pke0567	Rothley, Adolf
pke0568	Rothley, Willi
pke0569	Rott-Otte, Jeanette
pke0570	Rotter, Gernot
pke0571	Rüb, Julius
pke0572	Rüber, Josef
pke0573	Rüddel, Erwin
pke0574	Ruland, Marc
pke0575	Rund, Rainer
pke0576	Rupertus, Ludwig
pke0577	Sahler-Fesel, Ingeborg
pke0578	Sartor, Erich Wilhelm
pke0579	Sassenroth, Otto
pke0580	Saxler, Julius
pke0581	Schaaf, Franz
pke0582	Schade, Kurt Hans
pke0583	Schadt, Jakob
pke0584	Schaefer, Valentin
pke0585	Schäfer, August
pke0586	Schäfer, Dorothea
pke0587	Schäfer, Fredy
pke0588	Schäfer, Wolfgang
pke0589	Schäffner, Daniel Matthias
pke0590	Schalk, Friedrich
pke0591	Schardt, Hedwig
pke0592	Scharfenberger, Heike
pke0593	Scharping, Rudolf
pke0594	Schartz, Günther
pke0595	Scheerer, Artur
pke0596	Schellenberger, Walter
pke0597	Schellhaaß, Uta
pke0598	Schellhammer, Pia
pke0599	Scherrer, Manfred
pke0600	Scherthan, Hans-Dieter
pke0601	Schieder, Leo
pke0602	Schiffmann, Dieter
pke0603	Schikora, Hans
pke0604	Schlagwein, Wolfgang
pke0605	Schleicher-Rothmund, Barbara
pke0606	Schleifer, Ludwig
pke0607	Schlemmer, Ludwig
pke0608	Schlick, Josef
pke0609	Schmalz, Ulrich
pke0610	Schmidt, Friedrich
pke0611	Schmidt, Gerhard
pke0612	Schmidt, Josef
pke0613	Schmidt, Otto
pke0614	Schmidt, Rahim
pke0615	Schmidt, Ulla
pke0616	Schmidt, Willi
pke0617	Schmitt, Arnold
pke0618	Schmitt, Astrid
pke0619	Schmitt, Dieter
pke0620	Schmitt, Helma
pke0621	Schmitt, Walter
pke0622	Schmitz, Heinrich
pke0623	Schmitz, Peter
pke0624	Schmurr, Eduard
pke0625	Schnabel, Heinz-Hermann
pke0626	Schnarr, Georg Adolf
pke0627	Schneid, Marion
pke0628	Schneider, Anni
pke0629	Schneider, Christine
pke0630	Schneider, Fritz
pke0631	Schneider, Heinrich
pke0632	Schneider, Ingrid
pke0633	Schneider, Wilhelm
pke0634	Schneider, Willy
pke0635	Schneider-Forst, Angela
pke0636	Schneiders, Herbert
pke0637	Scholl, Hans-Otto
pke0638	Schöllhammer, Kurt
pke0639	Schön, Karl
pke0640	Schönberg, Leo
pke0641	Schöneberg, Günter
pke0642	Schönhagen, Otto
pke0643	Schreiner, Gerd
pke0644	Schroeder, Franz Paul
pke0645	Schrot, Wilhelm
pke0646	Schüler, Erich
pke0647	Schuler, Max
pke0648	Schüler, Norbert
pke0649	Schuler, Peter
pke0650	Schüler, Wilhelm
pke0651	Schüßler, Walter
pke0652	Schultz, Fritz-Rudolf
pke0653	Schumacher, Manfred
pke0654	Schumann, Wolfgang
pke0655	Schunk, Jakob
pke0656	Schuster, Ludwig
pke0657	Schütze, Brigitte
pke0658	Schwamm, Günther
pke0659	Schwarz, Franz
pke0660	Schwarz, Heinz
pke0661	Schwarz, Wolfgang
pke0662	Schweinhardt, Willi
pke0663	Schweitzer, Alexander
pke0664	Schweitzer, Hans
pke0665	Schweitzer, Harald
pke0666	Sebastian, Wilhelm Josef
pke0667	Seekatz, Ralf
pke0668	Sehn, Josef
pke0669	Seibel, Hermann
pke0670	Seibel, Manfred
pke0671	Seichter, Hans
pke0672	Seiler, Ulrich
pke0673	Selzer, Jacob
pke0674	Seppi, Elfriede
pke0675	Simon, Anke Diane
pke0676	Simon, Oskar
pke0677	Simonis, Karl Josef
pke0678	Sippel, Heiko
pke0679	Skopp, Paulus
pke0680	Sohn, Lorenz
pke0681	Sommer, Eugen
pke0682	Sommerey, Karl
pke0683	Sondermann, Heinz
pke0684	Spiegel, Anne
pke0685	Spies, August
pke0686	Spies, Gottlieb
pke0687	Spurzem, Anne
pke0688	Starlinger, Ursula
pke0689	Steen, Gerhard
pke0690	Steffan, Jakob
pke0691	Steffen, Johann
pke0692	Steffens, Gerhard
pke0693	Steffny, Horst
pke0694	Steger, Alfred
pke0695	Steinbach, Nico
pke0696	Steinbach, Ulrich
pke0697	Steinhauer, Edwin
pke0698	Steinruck, Jutta
pke0699	Steitz, Karl
pke0700	Storch, Günter Walter
pke0701	Stretz, Norbert
pke0702	Stritter, Thomas
pke0703	Strutz, Walter
pke0704	Stübinger, Oskar
pke0705	Studentkowski, Heinrich
pke0706	Stumpf, Manfred
pke0707	Süsterhenn, Adolf
pke0708	Teschner, Hubert
pke0709	Theisen, Otto
pke0710	Thelen, Hedi
pke0711	Thirolf, Winfried
pke0712	Thomas, Ise
pke0713	Thome, Hubert
pke0714	Thorwirth, Karl
pke0715	Tölkes, Hans
pke0716	Tönges, Rudolf
pke0717	Trapp, Anton
pke0718	Trarbach, Otto
pke0719	Trautmann, Herbert
pke0720	Trees, Hans
pke0721	Truschel, Alfred
pke0722	Ulmen, Wilhelm
pke0723	Ulrich, Gustav
pke0724	Veltin, Franz-Josef
pke0725	Vogel, Bernhard
pke0726	Vogt, Karl Anton
pke0727	Volkemer, Fritz
pke0728	Völker, Gerhard
pke0729	Völker, Heinrich
pke0730	Volkert, Heinz Peter
pke0731	Volxem, Otto ¬van¬
pke0732	Vondano, Theodor
pke0733	Wacker, August
pke0734	Wagner, Carl-Ludwig
pke0735	Wagner, Friedrich Wilhelm
pke0736	Wagner, Rita
pke0737	Waldenberger, Herbert
pke0738	Wallauer, Valentin
pke0739	Walzel, Otto
pke0740	Wansch, Thomas
pke0741	Wäschenbach, Michael
pke0742	Weber, Tobias
pke0743	Wehner, Thorsten
pke0744	Weiland, Adolf
pke0745	Weinandy, Mathilde
pke0746	Weiner, Thomas
pke0747	Weingardt, Willi
pke0748	Weinmann, Klaus
pke0749	Weis, Nikolaus
pke0750	Weiser, Antje Felizia
pke0751	Weiß, Ella
pke0752	Weiß, Werner
pke0753	Werle, Jakob
pke0754	Werle, Karl-Heinz
pke0755	Westenberger, Wilhelm
pke0756	Wetzel, Ernst Jakob
pke0757	Wetzel, Gertrud
pke0758	Weyrich, Karl Heinz
pke0759	Wiechmann, Nils
pke0760	Wieland, Gabriele
pke0761	Wildt, Philipp Carl
pke0762	Wilhelm, Hans-Otto
pke0763	Wilke, Axel
pke0764	Will, Josef
pke0765	Wilms, Fritz
pke0766	Wingender, Aloys
pke0767	Wingendorf, Paul
pke0768	Winter, Fredi
pke0769	Winter, Jakob
pke0770	Wirtz, Johann
pke0771	Wirz, Walter
pke0772	Witte, Emil
pke0773	Wittkowsky, Wolfgang
pke0774	Wittlich, Werner
pke0775	Wohlleben, Gerd
pke0776	Wolf, Johannes
pke0777	Wolf, Maria
pke0778	Wolf, Paul
pke0779	Wolff, Gustav
pke0780	Wolfram, Günter
pke0781	Wollscheid, Günther
pke0782	Wolters, August
pke0783	Wopperer, Jeannette
pke0784	Wuermeling, Franz-Josef
pke0785	Wünstel, Adolf
pke0786	Zapf, Franz
pke0787	Zech, Benno
pke0788	Zehfuß, Johannes
pke0789	Zettelmeyer, Peter
pke0790	Zeuner, August
pke0791	Ziegler, Dieter
pke0792	Ziegler, Helmut
pke0793	Ziegler, Jakob
pke0794	Zimmer, Alois
pke0795	Zimmer, Philipp
pke0796	Zimmer, Walter
pke0797	Zimmermann, Alfred
pke0798	Zingen, Robert
pke0799	Zuber, Walter
pke0800	Zwanziger, Theo
pke0801	Siegrist, Hildrun
pm00001	Niklaus, Andreas
pm00002	Zeltner, Philipp
pm00004	Gerlich, Alois
pm00006	Gaab, Hannes
pm00007	Hinkel, Erich
pm00008	Diehl, Norbert
pm00009	Wahl, Johann Georg
pm00010	Böcher, Otto
pm00011	Arkoff, Iwan
pm00012	Kahn, Heinrich
pm00013	Weygandt, Johann Georg
pm00014	Sickinger, Conrad
pm00015	Hugo / von Tholey
pm00016	Bößwetter, Adolf
pm00017	Gimbel, August
pm00018	Ehrentraut, Paul
pm00019	Baas, Johann
pm00020	Bangert, Philipp
pm00021	Bernhardt, Heinrich
pm00022	Binder, Hugo
pm00023	Dahm, Peter
pm00024	Hahner, Peter
pm00025	Herrmann, Paul Ernst
pm00026	Ibkendanz, Hermann
pm00027	Jünger, Adam
pm00028	Kenntner, Wilhelm
pm00029	Lautenschläger, Karl
pm00030	Obenauer, Johann
pm00031	Ohlhof, Fritz
pm00032	Sieber, Fritz
pm00033	Walther, Karl
pm00034	Weis, Johann
pm00035	Winkeler, Franz
pm00036	Gräff, Carl I.
pm00037	Schneider, Hermann Caspar
pm00038	Schneider, Georg
pm00039	Wehsarg, Mary
pm00040	Maus, Catharina Elisabeth
pm00041	Stolterfoth, Adelheid ¬von¬
pm00042	Harder, Natalie ¬von¬
pm00043	Krieken, Friederike Gertrude ¬van¬
pm00044	Adolphe / Schwester
pm00045	Rathenau, Mathilde
pm00046	Cornelius, Auguste
pm00047	Heyl zu Herrnsheim, Sophie ¬von¬
pm00048	Dehmel, Ida
pm00049	Schapiro, Klara
pm00050	Senfter, Johanna
pm00051	Erlanger, Berta
pm00052	Groß, Elisabeth
pm00053	Kupferberg, Clarissa
pm00054	Schadler-Giesel, Katharina
pm00055	Hafer, Hertha
pm00056	Geisert, Maria
pm00057	Bender, Helga
pm00058	Instinsky, Hans Ulrich
pm00059	Bellen, Heinz
pm00060	Becker, Alfons
pm00061	Just, Leo
pm00062	Weber, Hermann
pm00063	Kessel, Eberhard
pm00064	Dinges, Astrid
pm00065	Estenfeld, Christa
pm00066	Manz, Margit
pm00067	Meyer-Jorgensen, Gerti
pm00068	Stern, Karoline
pm00069	Bamberger, Anna Klara
pm00070	Reiling, Hedwig
pm00071	Biermann, Anna
pm00072	Griese, Erwin
pm00073	Weber, Wilhelm
pm00074	Holzamer, Wilhelm
pm00075	Reitz-Sbresny, Inge
pm00076	Neeb, Johannes
pm00077	Mautz, Kurt
pm00078	Flemming, Willi
pm00079	Völker, Jean
pm00080	Tettenborn, Joachim
pm00081	Bender, Adolf
pm00082	Birkheimer, Ernst
pm00083	Leue-Schneider, Margrit
pm00084	Schwarzmann, Rosel
pm00085	Kohl, Hans
pm00086	Bert, Lore
pm00087	Dietze, Ursula ¬von¬
pm00088	Einsmann, Maria
pm00089	Fritz-Schillo, Renate
pm00090	Eberstein, Marguerite Félicité Isidore / Freifrau ¬von¬
pm00091	Bembé, Anton
pm00092	Römheld, Julius
pm00093	Gassner, Carl
pm00094	Woldemar Heinrich Karl / Schleswig-Holstein-Sonderburg-Augustenburg, Herzog
pm00095	Schlippe, Heinrich Gottlob
pm00096	Zabern, Theodor ¬von¬
pm00097	Marx, Carl Ludwig
pm00098	Woyna, Wilhelm ¬von¬
pm00099	Hillebrand, Johann Friedrich
pm00101	Strecker, Ludwig
pm00102	Goebel, Lorenz
pm00103	Geyl, Philipp
pm00104	Kellner, Friedrich
pm00105	Schütz, Friedrich
pm00106	Eckes, Peter
pm00107	Hembes, Bernhardt
pm00108	Wolf, Michael
pm00109	Ludwig, Joe
pm00110	Kneib, Philipp
pm00111	Axt, Friedrich
pm00112	Holzamer, Franz
pm00113	Metten, Jean
pm00114	Faust, Philipp
pm00115	Mumbächer, Heinrich
pm00116	Reifenberg, Hermann
pm00117	Prestel, Therese
pm00118	Heist, Walter
pm00119	Arndt-Hanser, Anny
pm00120	Clausnitzer-Hennes, Marie
pm00121	Cornelius, Bertha
pm00122	Eckert, Karin
pm00123	Eißner, Dagmar
pm00124	Epstein, Esther
pm00125	Grohs, Elisabeth
pm00126	Schick, Margarete Luise
pm00127	Herrmann, Magdalene
pm00128	Heygster, Anna-Luise
pm00129	Hillebrand, Lucy
pm00130	Henrich-Wilhelmi, Hedwig
pm00131	Kiel, Gertrud
pm00132	Knewitz, Hedwig
